"","CardNames","DeckCount","WinrateAverage"
"1","Misty Rainforest",166,68.7
"2","Force of Will",164,68.6
"3","Brainstorm",157,68.6
"4","Wasteland",149,69
"5","Ponder",148,68.9
"6","Flooded Strand",143,69.2
"7","Scalding Tarn",128,68.4
"8","Volcanic Island",117,67.8
"9","Polluted Delta",117,69
"10","Island",112,69
"11","Karakas",94,68.9
"12","Daze",90,69.2
"13","Pyroblast",90,69.5
"14","Swords to Plowshares",90,68.7
"15","Endurance",85,69.2
"16","Expressive Iteration",81,68.5
"17","Lightning Bolt",81,68.7
"18","Mishra's Bauble",81,68.5
"19","Lotus Petal",78,68.5
"20","Prismatic Ending",78,68.5
"21","Murktide Regent",77,68.3
"22","Mystic Sanctuary",74,68.4
"23","Brazen Borrower",73,68
"24","Windswept Heath",70,68.1
"25","Forest",70,69.3
"26","Boseiju, Who Endures",69,69.2
"27","Dragon's Rage Channeler",66,68.6
"28","Tundra",65,69.2
"29","Green Sun's Zenith",65,67
"30","Steam Vents",62,68.7
"31","Ancient Tomb",62,69.4
"32","Delver of Secrets",62,68.3
"33","Taiga",61,68.5
"34","Plains",61,68.3
"35","Bojuka Bog",61,69
"36","Dryad Arbor",60,67.3
"37","Mountain",58,69.1
"38","Wooded Foothills",56,70.3
"39","Urza's Saga",54,69.9
"40","Force of Negation",54,68.6
"41","Verdant Catacombs",53,66.9
"42","Savannah",52,68.2
"43","Snow-Covered Island",51,68.9
"44","Tropical Island",51,68.1
"45","Bayou",49,67.2
"46","Simian Spirit Guide",48,68.3
"47","City of Traitors",47,69.6
"48","Elvish Reclaimer",47,67.5
"49","Thoughtseize",45,68.8
"50","Prismatic Vista",45,68.1
