"","CardNames","DeckCount","WinrateAverage"
"1","Imperial Recruiter",1,100
"2","Enlightened Tutor",1,100
"3","Brainstone",1,100
"4","Deep Analysis",1,90.9
"5","The Antiquities War",2,83.3
"6","Emrakul, the Promised End",1,83.3
"7","Ethersworn Canonist",2,81.8
"8","Terminus",4,80.6
"9","Ensnaring Bridge",3,80
"10","Serra Paragon",2,80
"11","Rotting Regisaur",1,80
"12","Sheoldred, the Apocalypse",1,80
"13","Tourach, Dread Cantor",1,80
"14","Leyline of the Void",1,80
"15","Doomsday",4,79.4
"16","Edge of Autumn",4,79.4
"17","Personal Tutor",4,79.4
"18","Consider",4,79.4
"19","Extraction Specialist",4,77.8
"20","Helm of Obedience",2,77.8
"21","Duress",8,76.2
"22","Karn, the Great Creator",7,75.6
"23","Urborg, Tomb of Yawgmoth",5,75
"24","Predict",2,75
"25","Sylvan Scrying",2,75
"26","Not of This World",2,75
"27","Sevinne's Reclamation",2,75
"28","Charming Prince",1,75
"29","On Thin Ice",1,75
"30","Rest in Peace",1,75
"31","Solitary Confinement",1,75
"32","Sterling Grove",1,75
"33","Pyrite Spellbomb",1,75
"34","Sphere of Resistance",1,75
"35","Moonsnare Prototype",1,75
"36","Displacer Kitten",1,75
"37","Sea Gate Restoration",1,75
"38","Jace, Vryn's Prodigy",1,75
"39","Scavenging Ooze",1,75
"40","Tireless Tracker",1,75
"41","Titania, Protector of Argoth",1,75
"42","Jetmir's Garden",1,75
"43","Prized Amalgam",1,75
"44","Creeping Chill",1,75
"45","Mystical Dispute",1,75
"46","Currency Converter",1,75
"47","Goblin Engineer",11,74.6
"48","Goblin Welder",11,74.6
"49","Red Elemental Blast",11,74.6
"50","Great Furnace",11,74.6
