"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",162,68.3
"2","Surgical Extraction",159,68.4
"3","Hydroblast",125,68.8
"4","Force of Negation",105,69
"5","Red Elemental Blast",100,68.6
"6","Meltdown",90,67.5
"7","Force of Vigor",82,68.1
"8","Leyline of the Void",58,68.3
"9","Endurance",55,68
"10","Submerge",54,69.3
"11","Carpet of Flowers",51,68.8
"12","Maddening Hex",50,68.8
"13","Magus of the Moon",47,69.7
"14","Counterbalance",47,68.5
"15","Thoughtseize",47,67.9
"16","Rough // Tumble",44,69.5
"17","Flusterstorm",42,68.7
"18","Mindbreak Trap",41,69.5
"19","Serenity",39,68.3
"20","Collector Ouphe",39,67.7
"21","Faerie Macabre",36,67.4
"22","Yorion, Sky Nomad",32,70.7
"23","End the Festivities",31,66.2
"24","Engineered Explosives",31,67.1
"25","Fiery Confluence",30,69.6
"26","Pithing Needle",30,70.6
"27","Grafdigger's Cage",30,68.6
"28","Deafening Silence",30,66.2
"29","Plague Engineer",28,67.8
"30","Choke",25,70.1
"31","Wear // Tear",20,65.2
"32","Veil of Summer",20,71.3
"33","Karakas",20,69.1
"34","Prismatic Ending",19,68.5
"35","Progenitus",19,68.8
"36","Brazen Borrower",17,68.8
"37","Blue Elemental Blast",17,65.5
"38","Dead // Gone",17,70.2
"39","Fury",16,68.8
"40","Tower of the Magistrate",16,69.4
"41","Ethersworn Canonist",16,72.8
"42","Trinisphere",15,71.4
"43","Unlicensed Hearse",15,69.6
"44","Leyline of Sanctity",15,65.9
"45","Dauthi Voidwalker",14,67.4
"46","Glacial Chasm",14,70
"47","Court of Cunning",14,67.3
"48","Minsc & Boo, Timeless Heroes",14,70.2
"49","Kozilek's Return",14,68.8
"50","Soul-Guide Lantern",13,71.3
