"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1602,0.711
"2","Magali Villeneuve",1127,0.719
"3","Jonas De Ro",831,0.712
"4","Johannes Voss",820,0.715
"5","Eric Deschamps",755,0.705
"6","Douglas Shuler",703,0.711
"7","Svetlin Velinov",621,0.719
"8","Adam Paquette",591,0.711
"9","Chris Rallis",538,0.709
"10","Daarken",535,0.724
"11","John Avon",514,0.719
"12","Ekaterina Burmak",504,0.719
"13","Victor Adame Minguez",489,0.721
"14","Lucas Graciano",451,0.716
"15","Aleksi Briclot",442,0.71
"16","Steve Argyle",413,0.699
"17","Wesley Burt",404,0.692
"18","Noah Bradley",392,0.725
"19","Joseph Meehan",391,0.708
"20","Ryan Pancoast",382,0.7
"21","Anson Maddocks",381,0.695
"22","Yeong-Hao Han",373,0.704
"23","Ravenna Tran",372,0.722
"24","John Stanko",350,0.7
"25","Dmitry Burmak",349,0.7
"26","Kieran Yanner",345,0.719
"27","Titus Lunter",336,0.692
"28","Sam Burley",322,0.71
"29","Mark Poole",312,0.718
"30","Tomasz Jedruszek",306,0.713
"31","Alayna Danner",304,0.724
"32","Anastasia Ovchinnikova",293,0.727
"33","Jason Rainville",289,0.718
"34","Lucas Staniec",279,0.723
"35","Zezhou Chen",278,0.732
"36","Izzy",275,0.703
"37","Piotr Dura",270,0.704
"38","Dan Frazier",269,0.711
"39","John Howe",261,0.737
"40","Volkan Baǵa",253,0.719
"41","Cristi Balanescu",245,0.702
"42","Lawrence Snelly",243,0.72
"43","Wylie Beckert",240,0.711
"44","Campbell White",239,0.701
"45","Dan Scott",233,0.722
"46","Igor Kieryluk",228,0.709
"47","Martina Fackova",227,0.705
"48","Viktor Titov",226,0.711
"49","Winona Nelson",222,0.699
"50","Raoul Vitale",214,0.69
"51","Christine Choi",211,0.719
"52","Andreas Rocha",210,0.694
"53","Slawomir Maniak",209,0.72
"54","Karl Kopinski",207,0.699
"55","Nils Hamm",205,0.709
"56","Franz Vohwinkel",204,0.711
"57","Irina Nordsol",204,0.71
"58","Raymond Swanland",202,0.717
"59","Cynthia Sheppard",200,0.735
"60","Cyril Van Der Haegen",192,0.7
"61","Florian de Gesincourt",184,0.7
"62","Christopher Rush",182,0.693
"63","Heonhwa Choe",182,0.694
"64","Wayne Reynolds",181,0.721
"65","Mike Bierek",177,0.701
"66","Scott M. Fischer",175,0.727
"67","Josu Hernaiz",172,0.73
"68","William Arnold",167,0.705
"69","Milivoj Ćeran",165,0.717
"70","Seb McKinnon",164,0.712
"71","Chris Seaman",161,0.718
"72","Vincent Proce",158,0.722
"73","Caio Monteiro",154,0.709
"74","Andrew Goldhawk",151,0.709
"75","James Ryman",150,0.725
"76","Chris Ostrowski",148,0.719
"77","David Palumbo",146,0.726
"78","Jesper Myrfors",144,0.709
"79","Alexander Forssberg",144,0.719
"80","Sarah Finnigan",143,0.731
"81","Daniel Ljunggren",143,0.685
"82","Andreas Zafiratos",142,0.74
"83","Zack Stella",142,0.731
"84","Randy Vargas",139,0.718
"85","Dimitar Marinski",137,0.706
"86","Lake Hurwitz",136,0.702
"87","Richard Wright",120,0.686
"88","Ryan Yee",112,0.708
"89","Cliff Childs",110,0.71
"90","Lius Lasahido",108,0.724
"91","Johann Bodin",105,0.735
"92","Jonathan Kuo",105,0.72
"93","Todd Lockwood",103,0.707
"94","Jung Park",100,0.688
"95","Aaron Miller",85,0.663
"96","Donato Giancola",83,0.676
"97","Vance Kovacs",79,0.733
"98","Clint Cearley",78,0.727
"99","Chase Stone",77,0.708
"100","Josh Hass",77,0.646
"101","Chris Rahn",75,0.708
"102","Tyler Jacobson",73,0.699
"103","Lie Setiawan",68,0.711
"104","Jason A. Engle",67,0.638
"105","Anna Steinbauer",64,0.735
"106","Jason Chan",62,0.721
"107","Julian Kok Joon Wen",62,0.708
"108","Robbie Trevino",60,0.708
"109","Jeremy Jarvis",59,0.729
"110","Wisnu Tan",58,0.677
"111","Jesper Ejsing",57,0.694
"112","Fred Fields",56,0.677
"113","Zoltan Boros",54,0.692
"114","Lindsey Look",54,0.721
"115","Manuel Castañón",53,0.712
"116","Alex Konstad",51,0.622
"117","Anthony S. Waters",48,0.764
"118","Iris Compiet",47,0.736
"119","Howard Lyon",45,0.749
"120","Jana Schirmer & Johannes Voss",45,0.716
"121","G-host Lee",43,0.705
"122","Jaime Jones",39,0.726
"123","Chris Cold",35,0.709
"124","Bryan Sola",34,0.714
"125","Anato Finnstark",32,0.732
"126","Matt Stewart",32,0.703
"127","Craig J Spearing",32,0.683
"128","Miranda Meeks",31,0.684
"129","Dave Kendall",29,0.648
"130","Stanton Feng",28,0.696
"131","Mark Winters",26,0.718
"132","Darrell Riche",26,0.608
"133","Jehan Choo",25,0.652
"134","Mathias Kollros",25,0.653
"135","Willian Murai",23,0.729
"136","Efflam Mercier",21,0.72
"137","Yigit Koroglu",19,0.632
"138","Jakub Kasper",19,0.646
"139","Brad Rigney",18,0.795
"140","Bastien L. Deharme",18,0.7
"141","Tommy Arnold",16,0.713
"142","Austin Hsu",16,0.692
"143","Randy Gallegos",16,0.765
"144","Caroline Gariba",15,0.829
"145","Eytan Zana",15,0.708
"146","Mads Ahm",13,0.724
"147","Yongjae Choi",13,0.677
"148","Lorenzo Mastroianni",13,0.75
"149","Ben Thompson",12,0.762
"150","Bud Cook",12,0.8
"151","Jon Foster",12,0.7
"152","Filip Burburan",12,0.681
"153","Grzegorz Rutkowski",11,0.8
"154","Tom Wänerstrand",11,0.75
"155","Uriah Voth",9,0.739
"156","Pat Morrissey",8,0.726
"157","Anna Podedworna",8,0.66
"158","Bram Sels",8,0.643
"159","Evyn Fong",8,0.619
"160","Dave Dorman",8,0.65
"161","Rovina Cai",7,0.741
"162","John Thacker",7,0.733
"163","Iain McCaig",7,0.636
"164","Peter Mohrbacher",6,0.692
"165","Steve Prescott",5,0.7
"166","Nicholas Gregory",5,0.688
"167","Jedd Chevrier",5,0.714
"168","Zhang Jiazhen",4,0.762
"169","Joe Slucher",4,0.643
"170","Ryan Alexander Lee",4,0.643
"171","Even Amundsen",4,0.714
"172","Sidharth Chaturvedi",4,0.714
"173","Jim Nelson",4,0.571
"174","Luca Zontini",4,0.571
"175","Trevor Claxton",3,0.714
"176","Ralph Horsley",3,0.571
"177","Greg Hildebrandt & Tim Hildebrandt",2,0.667
"178","Drew Baker",2,0.714
"179","Naomi Baker",2,0.571
"180","Johan Grenier",2,0.571
"181","Muhammad Firdaus",1,0.75
"182","Deruchenko Alexander",1,0.714
"183","Robin Olausson",1,0.714
"184","Jeff Simpson",1,0.75
"185","Martina Pilcerova",1,0.75
"186","Sung Choi",1,0.75
"187","Eddie Mendoza",1,0.571
