"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan, Crucible of Defiance",153,72.1
"2","Otawara, Soaring City",145,72
"3","Mountain",142,71.1
"4","Island",135,71.9
"5","Den of the Bugbear",121,71.8
"6","Fable of the Mirror-Breaker",105,71
"7","Fatal Push",104,71
"8","Hall of Storm Giants",101,72.3
"9","Bonecrusher Giant",99,71.8
"10","Blood Crypt",99,72
"11","Takenuma, Abandoned Mire",97,71.5
"12","Thoughtseize",95,71.3
"13","Blightstep Pathway",95,72.2
"14","Swamp",94,71.1
"15","Urborg, Tomb of Yawgmoth",92,71.5
"16","Hive of the Eye Tyrant",90,71.3
"17","Plains",80,70.9
"18","Forest",78,69.7
"19","Haunted Ridge",74,72.4
"20","Expressive Iteration",74,73
"21","Steam Vents",72,72.6
"22","Narset, Parter of Veils",70,71.5
"23","Consider",70,73.2
"24","Stomping Ground",69,70.3
"25","Sacred Foundry",68,69.7
"26","Hallowed Fountain",67,71
"27","Temple Garden",67,69.9
"28","Bloodtithe Harvester",67,72
"29","Opt",66,73.7
"30","Boseiju, Who Endures",63,71.8
"31","Botanical Sanctum",62,72.3
"32","Branchloft Pathway",60,69.8
"33","Fiery Impulse",60,73.2
"34","Riverglide Pathway",59,73.4
"35","Spirebluff Canal",59,73.7
"36","Play with Fire",59,70.7
"37","Elvish Mystic",58,69
"38","Llanowar Elves",58,69
"39","Stormcarved Coast",58,73.1
"40","Galvanic Iteration",55,72.7
"41","Needleverge Pathway",55,69.4
"42","Mana Confluence",55,69.1
"43","Kroxa, Titan of Death's Hunger",55,72.6
"44","Esika's Chariot",54,69.6
"45","Cragcrown Pathway",54,69.4
"46","Treasure Cruise",54,73.1
"47","Portable Hole",53,71
"48","March of Otherworldly Light",52,71.3
"49","Castle Vantress",52,71.8
"50","Deadly Dispute",52,71
