"","CardNames","DeckCount","WinrateAverage"
"1","Delver of Secrets",1,100
"2","Unsubstantiate",1,100
"3","Stern Dismissal",1,100
"4","Rampaging Ferocidon",1,100
"5","Stormwing Entity",1,90
"6","Zurgo Bellstriker",2,87.5
"7","Angrath's Rampage",7,85.3
"8","Legion's End",6,84.6
"9","Angrath, the Flame-Chained",2,83.3
"10","Collective Brutality",10,81.8
"11","Torbran, Thane of Red Fell",4,80
"12","Village Rites",3,80
"13","Kari Zev, Skyship Raider",9,79.5
"14","Young Pyromancer",7,79.4
"15","Goblin Chainwhirler",4,79.2
"16","Asylum Visitor",5,78.8
"17","Heart of Kiran",2,77.8
"18","Virus Beetle",1,77.8
"19","Mech Hangar",1,77.8
"20","Jace, Vryn's Prodigy",9,77.3
"21","Arlinn, the Pack's Hope",2,76.9
"22","Archon of Emeria",2,76.9
"23","Jace, Wielder of Mysteries",2,76.5
"24","Yavimaya Coast",18,76.4
"25","Strategic Planning",3,76.2
"26","Faithful Mending",3,76.2
"27","Silence",3,76.2
"28","Thirst for Knowledge",3,76.2
"29","Eldritch Evolution",5,76
"30","Fabled Passage",25,75
"31","Niv-Mizzet, Parun",14,75
"32","Bloodhall Priest",7,75
"33","Shatterskull Smashing",7,75
"34","Clearwater Pathway",5,75
"35","Claim // Fame",4,75
"36","Tezzeret, Betrayer of Flesh",2,75
"37","Magmatic Channeler",2,75
"38","Cave of the Frost Dragon",1,75
"39","Tale's End",1,75
"40","Cemetery Illuminator",1,75
"41","Dauntless Bodyguard",1,75
"42","Kitesail Freebooter",1,75
"43","Kytheon, Hero of Akros",1,75
"44","Valakut Awakening",1,75
"45","Sundown Pass",1,75
"46","Catacomb Sifter",1,75
"47","Priest of Forgotten Gods",1,75
"48","Bolas's Citadel",1,75
"49","Nicol Bolas, Dragon-God",1,75
"50","Nicol Bolas, God-Pharaoh",1,75
