"","ArtistName","Winrate","Presence"
"1","Noah Bradley",NA,0
"2","Aleksi Briclot",NA,0
"3","Yongjae Choi",NA,0
"4","Victor Adame Minguez",NA,0
"5","Jung Park",NA,0
"6","Igor Kieryluk",NA,0
"7","Steven Belledin",NA,0
"8","Simon Dominic",NA,0
"9","Brandon Kitkouski",NA,0
"10","Magali Villeneuve",NA,0
"11","Jason Felix",NA,0
"12","Svetlin Velinov",NA,0
"13","Terese Nielsen",NA,0
"14","David Martin",NA,0
"15","Rob Alexander",NA,0
"16","Ron Spencer",NA,0
"17","Heather Hudson",NA,0
"18","Joseph Meehan",NA,0
"19","Darrell Riche",NA,0
"20","Jesper Ejsing",NA,0
"21","Shelly Wan",NA,0
"22","Sam Burley",NA,0
"23","Vance Kovacs",NA,0
"24","Jeremy Enecio",NA,0
"25","Robert Bliss",NA,0
"26","Craig J Spearing",NA,0
"27","Kieran Yanner",NA,0
"28","Alexander Forssberg",NA,0
"29","Christopher Moeller",NA,0
"30","Sam Wood",NA,0
"31","Chase Stone",NA,0
"32","Mark Zug",NA,0
"33","rk post",NA,0
"34","Jean-Sébastien Rossbach",NA,0
"35","Titus Lunter",NA,0
"36","Justin Murray",NA,0
"37","Jason Chan",NA,0
"38","Raymond Swanland",NA,0
"39","Luca Zontini",NA,0
"40","Michael Komarck",NA,0
"41","Eric Deschamps",NA,0
"42","Ryan Pancoast",NA,0
"43","Scott M. Fischer",NA,0
"44","Chris Cold",NA,0
"45","Dan Frazier",NA,0
"46","Mark Tedin",NA,0
"47","John Avon",NA,0
"48","Nicholas Gregory",NA,0
"49","James Paick",NA,0
"50","Matt Stewart",NA,0
"51","Alex Horley-Orlandelli",NA,0
"52","Vincent Proce",NA,0
"53","Dimitar Marinski",NA,0
"54","Jason Rainville",NA,0
"55","Tomasz Jedruszek",NA,0
"56","Christopher Rush",NA,0
"57","Ron Spears",NA,0
"58","Izzy",NA,0
"59","Johannes Voss",NA,0
"60","Daarken",NA,0
"61","Howard Lyon",NA,0
"62","Chris Ostrowski",NA,0
"63","Tom Wänerstrand",NA,0
"64","Todd Lockwood",NA,0
"65","Jaime Jones",NA,0
"66","Nils Hamm",NA,0
"67","Mike Bierek",NA,0
"68","Bryon Wackwitz",NA,0
"69","Douglas Shuler",NA,0
"70","Dominick Domingo",NA,0
"71","Steve Argyle",NA,0
"72","Cynthia Sheppard",NA,0
"73","Chippy",NA,0
"74","Daniel Ljunggren",NA,0
"75","Scott Murphy",NA,0
"76","Franz Vohwinkel",NA,0
"77","Jesper Myrfors",NA,0
"78","Peter Mohrbacher",NA,0
"79","Kev Walker",NA,0
"80","Pat Morrissey",NA,0
"81","Anson Maddocks",NA,0
"82","Mark Poole",NA,0
"83","Donato Giancola",NA,0
"84","Wisnu Tan",NA,0
"85","Richard Kane Ferguson",NA,0
"86","Michael Bruinsma",NA,0
"87","Anthony S. Waters",NA,0
"88","Lius Lasahido",NA,0
"89","Tyler Jacobson",NA,0
"90","Charles Urbach",NA,0
"91","Raoul Vitale",NA,0
"92","Chris Rahn",NA,0
"93","Fred Fields",NA,0
"94","Bud Cook",NA,0
"95","Randy Gallegos",NA,0
"96","Karl Kopinski",NA,0
"97","Martina Pilcerova",NA,0
"98","Grzegorz Rutkowski",NA,0
"99","Ralph Horsley",NA,0
"100","Deruchenko Alexander",NA,0
"101","Jama Jurabaev",NA,0
"102","Jana Schirmer & Johannes Voss",NA,0
"103","Adam Paquette",NA,0
"104","Chris Rallis",NA,0
"105","Greg Hildebrandt",NA,0
"106","Caio Monteiro",NA,0
"107","Seb McKinnon",NA,0
"108","Wesley Burt",NA,0
"109","Zack Stella",NA,0
"110","Jonas De Ro",NA,0
"111","Paul Scott Canavan",NA,0
"112","Warren Mahy",NA,0
"113","Khang Le",NA,0
"114","Michael Sutfin",NA,0
"115","Hideaki Takamura",NA,0
"116","Pete Venters",NA,0
"117","Zoltan Boros & Gabor Szikszai",NA,0
"118","DiTerlizzi",NA,0
"119","Volkan Baǵa",NA,0
"120","Filip Burburan",NA,0
"121","James Zapata",NA,0
"122","Mathias Kollros",NA,0
"123","Maciej Kuciara",NA,0
"124","Wayne England",NA,0
"125","Ben Thompson",NA,0
"126","John Stanko",NA,0
"127","Richard Wright",NA,0
"128","G-host Lee",NA,0
"129","Dave Kendall",NA,0
"130","Randy Vargas",NA,0
"131","Yeong-Hao Han",NA,0
"132","Jeff Miracola",NA,0
"133","Cliff Childs",NA,0
"134","Carl Critchlow",NA,0
"135","Dmitry Burmak",NA,0
"136","John Howe",NA,0
"137","Alayna Danner",NA,0
"138","Joe Slucher",NA,0
"139","Anthony Francisco",NA,0
"140","Goran Josic",NA,0
"141","Suzanne Helmigh",NA,0
"142","Anastasia Ovchinnikova",NA,0
"143","Una Fricker",NA,0
"144","Caroline Gariba",NA,0
"145","Piotr Dura",NA,0
"146","Zoltan Boros",NA,0
"147","Chris J. Anderson",NA,0
"148","Gabor Szikszai",NA,0
"149","Mark A. Nelson",NA,0
"150","Philip Straub",NA,0
"151","Johann Bodin",NA,0
"152","Bryan Sola",NA,0
"153","Heonhwa Choe",NA,0
"154","Eric Fortune",NA,0
"155","Cyril Van Der Haegen",NA,0
"156","Austin Hsu",NA,0
"157","Lie Setiawan",NA,0
"158","James Ryman",NA,0
"159","Dan Scott",NA,0
"160","Edward P. Beard, Jr.",NA,0
"161","Erica Yang",NA,0
"162","Lars Grant-West",NA,0
"163","Greg Staples",NA,0
