"","ArtistName","Winrate","Presence"
"1","Jung Park",NA,0
"2","Yongjae Choi",NA,0
"3","Wesley Burt",NA,0
"4","Zoltan Boros & Gabor Szikszai",NA,0
"5","Jon Foster",NA,0
"6","Alayna Danner",NA,0
"7","Kev Walker",NA,0
"8","Svetlin Velinov",NA,0
"9","Hugh Jamieson",NA,0
"10","Franz Vohwinkel",NA,0
"11","Mark Tedin",NA,0
"12","Mark Behm",NA,0
"13","Michael Komarck",NA,0
"14","Adam Paquette",NA,0
"15","Magali Villeneuve",NA,0
"16","John Stanko",NA,0
"17","Mark Zug",NA,0
"18","Noah Bradley",NA,0
"19","Tim Hildebrandt",NA,0
"20","Jason Rainville",NA,0
"21","Alan Pollack",NA,0
"22","Slawomir Maniak",NA,0
"23","Steven Belledin",NA,0
"24","Ryan Pancoast",NA,0
"25","Greg Staples",NA,0
"26","Erica Yang",NA,0
"27","Bud Cook",NA,0
"28","Terese Nielsen",NA,0
"29","Chris Rahn",NA,0
"30","Daarken",NA,0
"31","Lake Hurwitz",NA,0
"32","DiTerlizzi",NA,0
"33","Tyler Walpole",NA,0
"34","Ekaterina Burmak",NA,0
"35","Jason Kang",NA,0
"36","Victor Adame Minguez",NA,0
"37","Randy Vargas",NA,0
"38","Jason Chan",NA,0
"39","Pete Venters",NA,0
"40","Vincent Proce",NA,0
"41","Ron Spears",NA,0
"42","Lius Lasahido",NA,0
"43","Johann Bodin",NA,0
"44","Daniel Ljunggren",NA,0
"45","Cynthia Sheppard",NA,0
"46","Eric Deschamps",NA,0
"47","Rebecca Guay",NA,0
"48","Tomasz Jedruszek",NA,0
"49","Goran Josic",NA,0
"50","Jeremy Jarvis",NA,0
"51","Jim Murray",NA,0
"52","Michael Sutfin",NA,0
"53","Melissa A. Benson",NA,0
"54","Jean-Sébastien Rossbach",NA,0
"55","Heather Hudson",NA,0
"56","Christopher Moeller",NA,0
"57","Chippy",NA,0
"58","Austin Hsu",NA,0
"59","Christopher Rush",NA,0
"60","Dave Allsop",NA,0
"61","Caio Monteiro",NA,0
"62","Aleksi Briclot",NA,0
"63","Dimitar Marinski",NA,0
"64","Dave Kendall",NA,0
"65","David Palumbo",NA,0
"66","Sam Burley",NA,0
"67","Jesper Ejsing",NA,0
"68","Cliff Childs",NA,0
"69","Jonas De Ro",NA,0
"70","Anthony Francisco",NA,0
"71","Luca Zontini",NA,0
"72","Todd Lockwood",NA,0
"73","Chris Rallis",NA,0
"74","Matt Stewart",NA,0
"75","Paul Scott Canavan",NA,0
"76","rk post",NA,0
"77","Jaime Jones",NA,0
"78","Jason Felix",NA,0
"79","Donato Giancola",NA,0
"80","Kieran Yanner",NA,0
"81","Amy Weber",NA,0
"82","Raymond Swanland",NA,0
"83","Anna Steinbauer",NA,0
"84","Izzy",NA,0
"85","Tom Wänerstrand",NA,0
"86","Vance Kovacs",NA,0
"87","Chris Cold",NA,0
"88","Chris Ostrowski",NA,0
"89","Mathias Kollros",NA,0
"90","Ron Spencer",NA,0
"91","Jason Alexander Behnke",NA,0
"92","James Paick",NA,0
"93","Nils Hamm",NA,0
"94","Dan Scott",NA,0
"95","Pat Lee",NA,0
"96","Jim Nelson",NA,0
"97","Seb McKinnon",NA,0
"98","Andrey Kuzinskiy",NA,0
"99","Adam Rex",NA,0
"100","Lindsey Look",NA,0
"101","Chuck Lukacs",NA,0
"102","Forrest Imel",NA,0
"103","Lie Setiawan",NA,0
"104","Carl Critchlow",NA,0
"105","Mike Bierek",NA,0
"106","Piotr Dura",NA,0
"107","Yeong-Hao Han",NA,0
"108","Jason A. Engle",NA,0
"109","Aaron Miller",NA,0
"110","Martina Pilcerova",NA,0
"111","Lawrence Snelly",NA,0
"112","Jakub Kasper",NA,0
"113","Volkan Baǵa",NA,0
"114","Randy Gallegos",NA,0
"115","John Avon",NA,0
"116","Joseph Meehan",NA,0
"117","Justin Murray",NA,0
"118","Charles Urbach",NA,0
"119","Nicholas Gregory",NA,0
"120","Mark Brill",NA,0
"121","Sam Wood",NA,0
"122","Wayne England",NA,0
"123","Jama Jurabaev",NA,0
"124","Campbell White",NA,0
"125","Chase Stone",NA,0
"126","Karl Kopinski",NA,0
"127","Kaja Foglio",NA,0
"128","Daren Bader",NA,0
"129","Mike Dringenberg",NA,0
"130","Quinton Hoover",NA,0
"131","Igor Kieryluk",NA,0
"132","Grzegorz Rutkowski",NA,0
"133","Lucas Graciano",NA,0
"134","Ryan Yee",NA,0
"135","Scott M. Fischer",NA,0
"136","Darrell Riche",NA,0
"137","Titus Lunter",NA,0
"138","Omar Rayyan",NA,0
"139","Pat Morrissey",NA,0
"140","Stephen Tappin",NA,0
"141","Fred Hooper",NA,0
"142","Filip Burburan",NA,0
"143","G-host Lee",NA,0
"144","Steve Prescott",NA,0
"145","David Gaillet",NA,0
"146","Jack Wang",NA,0
"147","Zezhou Chen",NA,0
"148","Richard Kane Ferguson",NA,0
"149","Brom",NA,0
"150","Dan Frazier",NA,0
"151","Matt Cavotta",NA,0
"152","Mila Pesic",NA,0
"153","Marc Simonetti",NA,0
"154","Daniel Gelon",NA,0
"155","Josh Hass",NA,0
