"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Heliod Combo - Izzet Prowess - Green Tron - Azorius Control - Burn - Shadow Prowess,Heliod Combo - Yawgmoth - Jund Midrange,Heliod Combo - Azorius Control - Shadow Prowess,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA
"Tiers 1.5",Dredge - Amulet Titan - Hammer Time - Eldrazi Tron - Mono White Taxes - Mill,Mono White Taxes - Amulet Titan - Spirits - Azorius Control - Shadow Prowess - Obosh Aggro - Mill - Dredge - Stoneblade - BTL Scapeshift - Green Tron - Burn,Amulet Titan - Mono White Taxes - Jund Midrange - Dredge - Green Tron - Burn - Izzet Prowess - Mill - Eldrazi Tron - Hammer Time - Stoneblade - Yawgmoth,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA
"Tiers 2",Stoneblade - Jund Midrange - Gruul Midrange - Esper Control - Infect - Living End - BTL Scapeshift - Spirits,Eldrazi Tron - Humans - Living End - Hammer Time - Izzet Prowess - Gruul Midrange,Spirits - Obosh Aggro - BTL Scapeshift - Gruul Midrange - Living End - Humans - Esper Control,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA
"Tiers 2.5",Humans - Bogles - Grixis Shadow - Gifts Storm - Obosh Aggro - Yawgmoth,Infect - Esper Control - Bogles - Grixis Shadow - Gifts Storm,Infect - Bogles - Grixis Shadow - Gifts Storm,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA,NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA - NA
