"","ArtistName","Winrate","Presence"
"1","Zoltan Boros & Gabor Szikszai",NA,0
"2","Steven Belledin",NA,0
"3","Lake Hurwitz",NA,0
"4","Donato Giancola",NA,0
"5","Adam Paquette",NA,0
"6","Terese Nielsen",NA,0
"7","Jason Chan",NA,0
"8","Jesper Ejsing",NA,0
"9","Michael Sutfin",NA,0
"10","Todd Lockwood",NA,0
"11","Ron Spears",NA,0
"12","Cynthia Sheppard",NA,0
"13","Nicholas Gregory",NA,0
"14","Rebecca Guay",NA,0
"15","Johann Bodin",NA,0
"16","Chuck Lukacs",NA,0
"17","Christopher Moeller",NA,0
"18","Kev Walker",NA,0
"19","Franz Vohwinkel",NA,0
"20","Mark Zug",NA,0
"21","Wesley Burt",NA,0
"22","Yongjae Choi",NA,0
"23","Slawomir Maniak",NA,0
"24","Eric Deschamps",NA,0
"25","Pete Venters",NA,0
"26","Matt Stewart",NA,0
"27","Tomasz Jedruszek",NA,0
"28","Daarken",NA,0
"29","Alayna Danner",NA,0
"30","Chris Rahn",NA,0
"31","Cliff Childs",NA,0
"32","Lius Lasahido",NA,0
"33","Ekaterina Burmak",NA,0
"34","Aleksi Briclot",NA,0
"35","Mark Behm",NA,0
"36","Daniel Ljunggren",NA,0
"37","Randy Vargas",NA,0
"38","Chris Ostrowski",NA,0
"39","Seb McKinnon",NA,0
"40","Jung Park",NA,0
"41","David Palumbo",NA,0
"42","Jim Murray",NA,0
"43","Jean-Sébastien Rossbach",NA,0
"44","Svetlin Velinov",NA,0
"45","Dave Allsop",NA,0
"46","Magali Villeneuve",NA,0
"47","Austin Hsu",NA,0
"48","Tim Hildebrandt",NA,0
"49","Vincent Proce",NA,0
"50","Dan Scott",NA,0
"51","Tyler Walpole",NA,0
"52","Christopher Rush",NA,0
"53","Dave Kendall",NA,0
"54","Jim Nelson",NA,0
"55","Mathias Kollros",NA,0
"56","Alan Pollack",NA,0
"57","Anna Steinbauer",NA,0
"58","Ryan Pancoast",NA,0
"59","Jonas De Ro",NA,0
"60","Ryan Yee",NA,0
"61","Jason Rainville",NA,0
"62","rk post",NA,0
"63","Dimitar Marinski",NA,0
"64","Noah Bradley",NA,0
"65","Raymond Swanland",NA,0
"66","Vance Kovacs",NA,0
"67","Jon Foster",NA,0
"68","Adam Rex",NA,0
"69","Paul Scott Canavan",NA,0
"70","Jason Alexander Behnke",NA,0
"71","Campbell White",NA,0
"72","Caio Monteiro",NA,0
"73","Tom Wänerstrand",NA,0
"74","Filip Burburan",NA,0
"75","DiTerlizzi",NA,0
"76","Izzy",NA,0
"77","Kieran Yanner",NA,0
"78","Jason Kang",NA,0
"79","James Paick",NA,0
"80","Victor Adame Minguez",NA,0
"81","Charles Urbach",NA,0
"82","Jason Felix",NA,0
"83","Greg Staples",NA,0
"84","John Stanko",NA,0
"85","Amy Weber",NA,0
"86","Heather Hudson",NA,0
"87","Jama Jurabaev",NA,0
"88","John Avon",NA,0
"89","Pat Lee",NA,0
"90","Ron Spencer",NA,0
"91","Jeremy Jarvis",NA,0
"92","Grzegorz Rutkowski",NA,0
"93","Quinton Hoover",NA,0
"94","Lindsey Look",NA,0
"95","Wayne England",NA,0
"96","Michael Komarck",NA,0
"97","Martina Pilcerova",NA,0
"98","Fred Hooper",NA,0
"99","Hugh Jamieson",NA,0
"100","Mark Tedin",NA,0
"101","Scott M. Fischer",NA,0
"102","Sam Wood",NA,0
"103","Chris Rallis",NA,0
"104","Lucas Graciano",NA,0
"105","Sam Burley",NA,0
"106","Chippy",NA,0
"107","Lawrence Snelly",NA,0
"108","Erica Yang",NA,0
"109","Bud Cook",NA,0
"110","Luca Zontini",NA,0
"111","Goran Josic",NA,0
"112","Volkan Baǵa",NA,0
"113","Chris Cold",NA,0
"114","Steve Argyle",NA,0
"115","Forrest Imel",NA,0
"116","Igor Kieryluk",NA,0
"117","Lie Setiawan",NA,0
"118","Anthony Francisco",NA,0
"119","Jaime Jones",NA,0
"120","Carl Critchlow",NA,0
"121","Nils Hamm",NA,0
"122","Mike Bierek",NA,0
"123","Piotr Dura",NA,0
"124","Mark Brill",NA,0
"125","Joseph Meehan",NA,0
"126","Justin Murray",NA,0
"127","Randy Gallegos",NA,0
"128","Chase Stone",NA,0
"129","Jakub Kasper",NA,0
"130","Matt Cavotta",NA,0
"131","Stephen Tappin",NA,0
"132","Karl Kopinski",NA,0
"133","Kaja Foglio",NA,0
"134","Daren Bader",NA,0
"135","Mike Dringenberg",NA,0
"136","Andrey Kuzinskiy",NA,0
"137","Richard Kane Ferguson",NA,0
"138","Melissa A. Benson",NA,0
"139","Omar Rayyan",NA,0
"140","Willian Murai",NA,0
"141","David Gaillet",NA,0
"142","Pat Morrissey",NA,0
"143","G-host Lee",NA,0
"144","Lars Grant-West",NA,0
"145","Brom",NA,0
"146","Steve Prescott",NA,0
"147","Josh Hass",NA,0
"148","Zoltan Boros",NA,0
"149","Titus Lunter",NA,0
"150","Zezhou Chen",NA,0
