"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"128","weishengzhishabi",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#weishengzhishabi_th_place"
"129","asnook",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#asnook_th_place"
"130","joker10289",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#joker_th_place"
"131","KarmageTSH",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#karmagetsh_th_place"
"132","trader08111",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#trader_th_place"
"133","Tweedel",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#tweedel_st_place"
"134","2jjm",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#jjm_rd_place"
"135","An_Actual_Potato",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#an_actual_potato_th_place"
"136","Sean Ryder",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://www.mtggoldfish.com/deck/3783524"
"137","Zar0s",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://www.mtggoldfish.com/deck/3783521"
"138","Jamie Robertson",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://www.mtggoldfish.com/deck/3783520"
"139","Adam Wallace",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Naya Midrange","1","https://www.mtggoldfish.com/deck/3783525"
"140","David Goldfarb",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mardu Midrange","1","https://www.mtggoldfish.com/deck/3783523"
"141","Justice Wright",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Heliod Combo","1","https://www.mtggoldfish.com/deck/3783522"
"142","Samuel Graebner",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Stoneblade","1","https://www.mtggoldfish.com/deck/3783526"
"143","Steve Locke",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://www.mtggoldfish.com/deck/3783527"
"144","Carolyn Kavanagh",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://www.mtggoldfish.com/deck/3783528"
"145","Brett Kroeger",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dredge","1","https://www.mtggoldfish.com/deck/3783529"
"146","Christian Keffer",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Naya Midrange","1","https://www.mtggoldfish.com/deck/3783530"
"147","Kyle Shane",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://www.mtggoldfish.com/deck/3783531"
"148","Billy Mitchell",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono Red Prowess","1","https://www.mtggoldfish.com/deck/3783532"
"149","Matt Dunkin",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://www.mtggoldfish.com/deck/3783533"
"150","NAKISHIMA",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#nakishima_rd_place"
"151","SvenSveeterSven",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mardu Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#svensveetersven_th_place"
"152","staffmat1992",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#staffmat_th_place"
"153","Lord_Beerus",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#lord_beerus_th_place"
"154","Fayrawks",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#fayrawks_th_place"
"155","Sunbird17",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#sunbird_th_place"
"156","andrw1232",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#andrw_th_place"
"157","superlisali",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#superlisali_th_place"
"158","albert62",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#albert_th_place"
"159","TSPJendrek",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Esper Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#tspjendrek_th_place"
"160","Trisky",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#trisky_th_place"
"161","Draccon136",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#draccon_st_place"
"162","Lavaridge",1,4,1,0.397635364383525,1,12,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-16#lavaridge_-"
"163","Patxi",1,4,1,0.397635364383525,1,12,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-17#patxi_-"
"164","abombdiggity",1,4,1,0.397635364383525,1,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-18#abombdiggity_-"
"165","McWinSauce",1,4,1,0.397635364383525,1,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-20#mcwinsauce_-"
"166","122pablo",1,4,1,0.397635364383525,1,12,"Ascendancy Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#pablo_-"
"167","DreamsOfAshiok",1,4,1,0.397635364383525,1,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-25#dreamsofashiok_-"
"168","Adam Wasburn-Moses",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://www.mtggoldfish.com/deck/3783534"
"169","LakadMatataaag",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://www.mtggoldfish.com/deck/3783535"
"170","Wendell Dresser",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono White Taxes","1","https://www.mtggoldfish.com/deck/3783537"
"171","Ryan Marvin",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://www.mtggoldfish.com/deck/3783538"
"172","Craig Campbell",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://www.mtggoldfish.com/deck/3783539"
"173","Alfie Dix",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://www.mtggoldfish.com/deck/3783540"
"174","Francisco Sanchez",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://www.mtggoldfish.com/deck/3783541"
"175","Jansen Savidge",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783542"
"176","Chris Walls",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://www.mtggoldfish.com/deck/3783543"
"177","Jacob Saracino",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783544"
"178","Itchyone",1,4,0.75,0.194120449683243,0.99369053679029,9,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-16#itchyone_-"
"179","kmacy90",1,4,0.75,0.194120449683243,0.99369053679029,9,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-17#kmacy_-"
"180","Matti",1,4,0.75,0.194120449683243,0.99369053679029,9,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-17#matti_-"
"181","justinlieberman",1,4,0.75,0.194120449683243,0.99369053679029,9,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-18#justinlieberman_-"
"182","bcs8995",1,4,0.75,0.194120449683243,0.99369053679029,9,"Titan Shift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-18#bcs_-"
"183","Boland",1,4,0.75,0.194120449683243,0.99369053679029,9,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-18#boland_-"
"184","AlabasterWolfie",1,4,0.75,0.194120449683243,0.99369053679029,9,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-18#alabasterwolfie_-"
"185","_Stream",1,4,0.75,0.194120449683243,0.99369053679029,9,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-19#_stream_-"
"186","NorrathDecay",1,4,0.75,0.194120449683243,0.99369053679029,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-19#norrathdecay_-"
"187","wooop_orc",1,4,0.75,0.194120449683243,0.99369053679029,9,"Stoneblade","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#wooop_orc_-"
"188","Lukas261997",1,4,0.75,0.194120449683243,0.99369053679029,9,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#lukas_-"
"189","azatoyellow",1,4,0.75,0.194120449683243,0.99369053679029,9,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#azatoyellow_-"
"190","aarongulevich",1,4,0.75,0.194120449683243,0.99369053679029,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#aarongulevich_-"
"191","Oderus Urungus",1,4,0.75,0.194120449683243,0.99369053679029,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#oderus_urungus_-"
"192","Granham",1,4,0.75,0.194120449683243,0.99369053679029,9,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#granham_-"
"193","Rhianne",1,4,0.75,0.194120449683243,0.99369053679029,9,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-24#rhianne_-"
"194","Folero",1,4,0.75,0.194120449683243,0.99369053679029,9,"Pyro Ascension","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-24#folero_-"
"195","Diem4x",1,4,0.75,0.194120449683243,0.99369053679029,9,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-24#diemx_-"
"196","yashimoro",1,4,0.75,0.194120449683243,0.99369053679029,9,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-24#yashimoro_-"
"197","Samwise_GeeGee",1,4,0.75,0.194120449683243,0.99369053679029,9,"WURG Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-25#samwise_geegee_-"
"198","Chufal",1,4,0.75,0.194120449683243,0.99369053679029,9,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-25#chufal_-"
"199","mlex",1,4,0.75,0.194120449683243,0.99369053679029,9,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-25#mlex_-"
"200","Mcleskey",1,4,0.75,0.194120449683243,0.99369053679029,9,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-26#mcleskey_-"
"201","Chrislampa",1,4,0.75,0.194120449683243,0.99369053679029,9,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-26#chrislampa_-"
"202","KingZiggy",1,4,0.75,0.194120449683243,0.99369053679029,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-26#kingziggy_-"
"203","yamakiller",1,4,0.75,0.194120449683243,0.99369053679029,9,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-26#yamakiller_-"
"204","IslandGoSAMe",1,4,0.75,0.194120449683243,0.99369053679029,9,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-26#islandgosame_-"
"205","Binolino",1,4,0.75,0.194120449683243,0.99369053679029,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-27#binolino_-"
"206","_Shatun_",1,4,0.75,0.194120449683243,0.99369053679029,9,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-27#_shatun__-"
"207","_Falcon_",1,4,0.75,0.194120449683243,0.99369053679029,9,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-27#_falcon__-"
"208","Ryan Carpenter",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Infect","1","https://www.mtggoldfish.com/deck/3783550"
"209","Hazel Gordon",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783555"
"210","Lawrence Doria",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Rakdos Midrange","1","https://www.mtggoldfish.com/deck/3783556"
"211","Ryan Hayes",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Titan Shift","1","https://www.mtggoldfish.com/deck/3783557"
"212","Cam Koenig",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783558"
"213","Brandon Lunt",1,7,0.285714285714286,0.0366925661760856,0.709579136262657,6,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783564"
