"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Heliod Combo - Green Tron - Azorius Control - Burn - Dredge,Mardu Midrange - Heliod Combo - Jund Midrange,Heliod Combo - Azorius Control - Shadow Prowess - Green Tron,Heliod Combo - Azorius Control - Green Tron - Shadow Prowess - Izzet Prowess,Heliod Combo - Azorius Control - Green Tron - Shadow Prowess - Izzet Prowess
"Tiers 1.5",Shadow Prowess - Hammer Time - Eldrazi Tron - Mill - Amulet Titan - Jund Midrange,Shadow Prowess - Mono White Taxes - Spirits - Stoneblade - Azorius Control - Titan Shift - Eldrazi Tron - Amulet Titan - WURG Midrange - Mill - Gruul Midrange - Green Tron - Dredge - BTL Scapeshift - Bogles - Obosh Aggro,Eldrazi Tron - Jund Midrange - Dredge - Burn - Mill - Hammer Time - Amulet Titan - Stoneblade - Mono White Taxes - Izzet Prowess - Mardu Midrange,Burn - Dredge - Eldrazi Tron - Hammer Time - Mill - Jund Midrange - Amulet Titan - Stoneblade,Burn - Dredge - Eldrazi Tron - Hammer Time - Mill - Jund Midrange - Amulet Titan - Stoneblade
"Tiers 2",Stoneblade - Mono White Taxes - Gruul Midrange - BTL Scapeshift - Bogles - Living End - Infect - Esper Control - Humans - Titan Shift - Grixis Shadow,Hammer Time - Burn - Humans - Living End,Gruul Midrange - Titan Shift - BTL Scapeshift - Bogles - Spirits - Living End - Humans - WURG Midrange,Mono White Taxes - Gruul Midrange - Mardu Midrange - BTL Scapeshift - Bogles - Titan Shift - Spirits - Living End - Humans - WURG Midrange,Mono White Taxes - Gruul Midrange - Mardu Midrange - BTL Scapeshift - Bogles - Titan Shift - Spirits - Living End - Humans - WURG Midrange
"Tiers 2.5",Spirits - Mardu Midrange - WURG Midrange - Gifts Storm - Obosh Aggro,Izzet Prowess - Grixis Shadow - Infect - Esper Control - Gifts Storm,Obosh Aggro - Infect - Grixis Shadow - Esper Control - Gifts Storm,Obosh Aggro - Infect - Grixis Shadow - Esper Control - Gifts Storm,Obosh Aggro - Infect - Grixis Shadow - Esper Control - Gifts Storm
