"","Artist","NoCopies","Winrate"
"1","John Avon",960,0.643
"2","Rob Alexander",939,0.64
"3","Jesper Myrfors",924,0.632
"4","Christopher Rush",813,0.641
"5","Mark Poole",767,0.648
"6","Richard Thomas",676,0.645
"7","Greg Staples",668,0.637
"8","Anson Maddocks",593,0.667
"9","Kaja Foglio",561,0.645
"10","Steven Belledin",527,0.636
"11","Marc Simonetti",444,0.636
"12","Jonas De Ro",422,0.651
"13","Douglas Shuler",416,0.639
"14","Alex Horley-Orlandelli",413,0.633
"15","Drew Tucker",373,0.65
"16","Matt Thompson",371,0.634
"17","Irina Nordsol",369,0.635
"18","Svetlin Velinov",361,0.65
"19","Bastien L. Deharme",359,0.633
"20","Raoul Vitale",299,0.63
"21","Mark Tedin",292,0.65
"22","Lawrence Snelly",282,0.624
"23","Dan Scott",274,0.663
"24","Evyn Fong",272,0.637
"25","Rebecca Guay",258,0.661
"26","Allen Williams",242,0.634
"27","Greg Hildebrandt",238,0.624
"28","Vance Kovacs",228,0.66
"29","Matt Stewart",223,0.66
"30","Mathias Kollros",222,0.63
"31","Kev Walker",217,0.612
"32","Paolo Parente",211,0.631
"33","Eric Fortune",200,0.65
"34","Terese Nielsen",196,0.634
"35","Craig J Spearing",186,0.662
"36","Randy Gallegos",181,0.693
"37","Daarken",178,0.625
"38","Dan Frazier",172,0.632
"39","Ben Wootten",171,0.652
"40","Colin Boyer",169,0.671
"41","Eytan Zana",164,0.673
"42","Ron Spears",159,0.642
"43","Lindsey Look",156,0.664
"44","Eric Peterson",155,0.665
"45","Filip Burburan",152,0.641
"46","Joseph Meehan",147,0.629
"47","Dave Kendall",146,0.646
"48","Ron Spencer",140,0.604
"49","Christopher Moeller",139,0.665
"50","Gabor Szikszai",138,0.673
"51","Zoltan Boros",134,0.623
"52","Warren Mahy",133,0.677
"53","Justyna Gil",133,0.643
"54","Slawomir Maniak",125,0.651
"55","Mike Raabe",122,0.675
"56","Nils Hamm",111,0.645
"57","Sandra Everingham",111,0.622
"58","Raymond Swanland",110,0.638
"59","Luca Zontini",109,0.647
"60","Ben Thompson",107,0.607
"61","Daniel Ljunggren",101,0.638
"62","Vincent Proce",100,0.601
"63","James Wong",99,0.597
"64","Pete Venters",99,0.598
"65","Dave Allsop",95,0.611
"66","Tom Wänerstrand",90,0.671
"67","Massimilano Frezzato",84,0.609
"68","David Gaillet",82,0.587
"69","James Paick",81,0.621
"70","Jaime Jones",74,0.659
"71","Fred Hooper",72,0.677
"72","Kieran Yanner",71,0.618
"73","Aaron Miller",69,0.67
"74","Mike Ploog",69,0.587
"75","Jesper Ejsing",69,0.607
"76","Randy Vargas",68,0.702
"77","Jean-Sébastien Rossbach",68,0.676
"78","Jim Nelson",68,0.622
"79","Michael Sutfin",67,0.639
"80","Sidharth Chaturvedi",64,0.687
"81","Brian Despain",64,0.637
"82","DiTerlizzi",62,0.631
"83","Cyril Van Der Haegen",61,0.657
"84","James Ryman",60,0.647
"85","Adam Rex",59,0.656
"86","Bryan Talbot",57,0.67
"87","Michael Danza",56,0.589
"88","Darrell Riche",55,0.596
"89","Johannes Voss",54,0.584
"90","Heather Hudson",51,0.681
"91","Martina Fackova",51,0.657
"92","Izzy",51,0.597
"93","Heonhwa Choe",51,0.595
"94","Dany Orizio",50,0.588
"95","Anastasia Ovchinnikova",49,0.586
"96","Volkan Baǵa",48,0.606
"97","Daren Bader",46,0.655
"98","Winona Nelson",46,0.629
"99","YW Tang",45,0.584
"100","Lie Setiawan",44,0.636
"101","Glen Angus",44,0.606
"102","Greg Simanson",44,0.675
"103","Magali Villeneuve",43,0.632
"104","Ryan Pancoast",42,0.602
"105","Scott Kirschner",40,0.623
"106","Mike Bierek",40,0.623
"107","E. M. Gist",39,0.589
"108","Jason Felix",38,0.61
"109","Howard Lyon",37,0.613
"110","Scott Murphy",36,0.644
"111","Denman Rooke",36,0.644
"112","Jonathan Kuo",36,0.644
"113","April Lee",36,0.644
"114","Zezhou Chen",35,0.667
"115","Jeremy Jarvis",35,0.55
"116","Brad Rigney",34,0.549
"117","Adam Paquette",32,0.597
"118","Lars Grant-West",31,0.623
"119","John Stanko",31,0.559
"120","David Martin",30,0.684
"121","Tony Szczudlo",30,0.652
"122","Titus Lunter",30,0.633
"123","Martina Pilcerova",30,0.589
"124","Jason A. Engle",29,0.609
"125","Igor Kieryluk",28,0.673
"126","Campbell White",26,0.673
"127","Alayna Danner",25,0.63
"128","Wisnu Tan",25,0.587
"129","Miguel Mercado",25,0.581
"130","Adi Granov",24,0.553
"131","Trevor Claxton",24,0.553
"132","Tom Kyffin",23,0.523
"133","Matt Cavotta",22,0.592
"134","Ralph Horsley",22,0.567
"135","Zack Stella",21,0.611
"136","Steve Argyle",20,0.51
"137","Liam Sharp",17,0.553
"138","Franz Vohwinkel",17,0.611
"139","Ravenna Tran",16,0.613
"140","Wayne England",15,0.74
"141","Bryon Wackwitz",12,0.685
"142","Olivier Bernard",12,0.652
"143","Steve White",12,0.553
"144","Milivoj Ćeran",12,0.6
"145","Mark Winters",12,0.556
"146","Alan Pollack",12,0.556
"147","James Zapata",12,0.556
"148","Wayne Reynolds",12,0.556
"149","Mark Zug",12,0.58
"150","Paul Lee",11,0.574
"151","Don Hazeltine",11,0.64
"152","Doug Chaffee",10,0.6
"153","Ekaterina Burmak",9,0.556
"154","Daniel Gelon",8,0.615
"155","Paul Scott Canavan",8,0.615
"156","Lius Lasahido",8,0.571
"157","Iris Compiet",8,0.583
"158","Lucas Staniec",8,0.583
"159","Roger Raupp",8,0.6
"160","John Matson",8,0.538
"161","Richard Kane Ferguson",8,0.538
"162","David Rapoza",7,0.641
"163","Piotr Dura",7,0.641
"164","Jeff Miracola",6,0.692
"165","Dave Dorman",6,0.526
"166","Lucas Graciano",6,0.538
"167","Mila Pesic",5,0.583
"168","Sam Burley",4,0.667
"169","Robbie Trevino",4,0.667
"170","Joe Slucher",4,0.667
"171","Ilse Gort",4,0.667
"172","Kekai Kotaki",4,0.667
"173","Omar Rayyan",4,0.333
"174","Efrem Palacios",4,0.333
"175","Taylor Ingvarsson",3,0.615
"176","Goran Josic",3,0.667
"177","Randis Albion",3,0.571
"178","Hideaki Takamura",2,0.667
"179","Jakub Kasper",2,0.714
"180","Brian Snõddy",2,0.714
"181","Justin Sweet",2,0.667
"182","Chippy",2,0.667
"183","Marta Nael",2,0.667
"184","Sal Villagran",2,0.667
"185","Wesley Burt",2,0.333
"186","Justin Hampton",2,0.333
"187","Anna Steinbauer",1,0.571
