"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Atog   Affinity - Boros Bully / Flashback,Izzet Faeries - Mono   Blue,Izzet Faeries - Boros Bully / Flashback,Atog   Affinity - Boros Bully / Flashback,Atog   Affinity - Boros Bully / Flashback
"Tiers 1.5",Bogles - Ephemerate   Tron - Izzet Faeries - Jeskai Ephemerate - Azorius Familiars,Boros Bully / Flashback - Ephemerate   Tron - Jeskai Ephemerate - Cycle   Storm - Azorius Familiars - Atog   Affinity,Atog   Affinity - Mono   Blue - Ephemerate   Tron - Jeskai Ephemerate - Azorius Familiars,Izzet Faeries - Mono   Blue - Ephemerate   Tron - Jeskai Ephemerate - Bogles - Azorius Familiars,Izzet Faeries - Mono   Blue - Ephemerate   Tron - Jeskai Ephemerate - Bogles - Azorius Familiars
"Tiers 2",Mono   Blue - Dimir Faeries - Burn - Mono   White   Aggro - Cycle   Storm,Mono   White   Aggro - Orzhov Pestilence - Bogles - Burn,Bogles - Cycle   Storm - Mono   White   Aggro - Burn - Dimir Faeries - Orzhov Pestilence,Cycle   Storm - Mono   White   Aggro - Burn - Dimir Faeries,Cycle   Storm - Mono   White   Aggro - Burn - Dimir Faeries
"Tiers 2.5",Orzhov Pestilence - Mono   Green   Aggro,Dimir Faeries - Mono   Green   Aggro,Mono   Green   Aggro,Orzhov Pestilence - Mono   Green   Aggro,Orzhov Pestilence - Mono   Green   Aggro
