"","CardNames","DeckCount","WinrateAverage"
"1","Oblivion Ring",1,87.5
"2","Parapet",2,78.6
"3","Lumithread Field",3,77.3
"4","Seat of the Synod",1,75
"5","Journey to Nowhere",4,73.3
"6","Curfew",27,71.7
"7","Bind the Monster",2,71.4
"8","Beckon Apparition",1,71.4
"9","Skirk Drill Sergeant",1,71.4
"10","Repository Skaab",1,71.4
"11","Coral Net",1,71.4
"12","Light of Hope",1,71.4
"13","Blazing Volley",1,71.4
"14","Boomerang",1,71.4
"15","Darkness",3,70
"16","Steel Sabotage",13,69.7
"17","Guardian of the Guildpact",9,69.5
"18","Shattering Blow",2,69.2
"19","Snow-Covered Mountain",2,69.2
"20","Dihada's Ploy",2,69.2
"21","Ramosian Rally",16,68.5
"22","Faerie Macabre",3,68.4
"23","Patrician's Scorn",7,68.2
"24","Stonehorn Dignitary",24,68.1
"25","Shredded Sails",7,68.1
"26","Makeshift Munitions",26,67.6
"27","Annul",16,67.6
"28","Leave No Trace",6,67.5
"29","Electrickery",46,67.4
"30","Shenanigans",57,67
"31","Relic of Progenitus",44,67
"32","Moment's Peace",3,66.7
"33","Bonder's Ornament",2,66.7
"34","Pharika's Libation",2,66.7
"35","Flame Slash",2,66.7
"36","Envelop",1,66.7
"37","Mournwhelk",1,66.7
"38","Tendrils of Corruption",1,66.7
"39","Mutagenic Growth",1,66.7
"40","Snakeskin Veil",1,66.7
"41","Tormod's Crypt",1,66.7
"42","End the Festivities",1,66.7
"43","Circle of Protection: Red",16,66
"44","Fangren Marauder",19,65.9
"45","Faultgrinder",11,65.8
"46","Red Elemental Blast",107,65.7
"47","Prismatic Strands",21,65.7
"48","Stormbound Geist",27,65.6
"49","Fiery Cannonade",100,65.5
"50","Lone Missionary",12,65.4
