"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",124,64.7
"2","Galvanic Blast",111,63.6
"3","Ichor Wellspring",97,63.5
"4","Great Furnace",97,63.4
"5","Deadly Dispute",96,63.5
"6","Drossforge Bridge",96,63.3
"7","Chromatic Star",95,63.4
"8","Disciple of the Vault",94,63.5
"9","Vault of Whispers",94,63.4
"10","Atog",92,63.6
"11","Myr Enforcer",92,63.6
"12","Makeshift Munitions",92,63.2
"13","Fling",91,63.6
"14","Darksteel Citadel",91,63.5
"15","Plains",90,62.9
"16","Blood Fountain",90,63.9
"17","Preordain",84,65.5
"18","Counterspell",82,65.8
"19","Prophetic Prism",79,63.1
"20","Swamp",76,63.2
"21","Mistvault Bridge",74,63.7
"22","Lightning Bolt",68,67
"23","Silverbluff Bridge",66,62.9
"24","Seat of the Synod",63,63.2
"25","Snow-Covered Island",61,67.5
"26","Wedding Invitation",59,64.3
"27","Terrarion",55,64.9
"28","Mountain",55,64.3
"29","Island",54,63.2
"30","Thoughtcast",51,62.6
"31","Mulldrifter",50,65
"32","Ephemerate",50,65
"33","Dispel",48,65.8
"34","Faerie Seer",46,67.1
"35","Ninja of the Deep Hours",46,67.1
"36","Spellstutter Sprite",46,67.1
"37","Ponder",45,65.6
"38","Thraben Inspector",45,66.7
"39","Journey to Nowhere",45,67.1
"40","Frogmite",44,65.1
"41","Prismatic Strands",43,66.9
"42","Cast Down",40,60.6
"43","Brainstorm",39,63.2
"44","Squadron Hawk",38,66.8
"45","Snow-Covered Mountain",38,67.5
"46","Lose Focus",36,65.8
"47","Snap",36,67.9
"48","Faithless Looting",36,67.4
"49","Boros Garrison",36,69
"50","Evolving Wilds",36,61.4
