"","CardNames","DeckCount","WinrateAverage"
"1","Fire // Ice",7,75
"2","Disrupt",1,75
"3","Skred",15,73.1
"4","Oblivion Ring",10,72.3
"5","Volatile Fjord",16,71.8
"6","Goblin Sledder",1,71.4
"7","Impulsive Pilferer",1,71.4
"8","Pyromatics",1,71.4
"9","Bloodfell Caves",1,71.4
"10","Moonblade Shinobi",1,71.4
"11","Azure Fleet Admiral",1,71.4
"12","Boomerang",1,71.4
"13","Consider",1,71.4
"14","Secluded Steppe",11,71.1
"15","Relic of Progenitus",7,70.8
"16","Tranquil Cove",8,70.4
"17","Electrickery",10,70.1
"18","Faerie Miscreant",16,70
"19","Spire Golem",14,69.8
"20","Swiftwater Cliffs",9,69.4
"21","Manamorphose",2,69.2
"22","Prismite",2,69.2
"23","Rally the Peasants",25,69.1
"24","Kor Skyfisher",8,69.1
"25","Boros Garrison",36,69
"26","Crimson Fleet Commodore",29,69
"27","Dust to Dust",19,69
"28","Soul of Migration",11,68.9
"29","Spell Pierce",26,68.8
"30","Seeker of the Way",24,68.8
"31","Force Spike",8,68.5
"32","Battle Screech",31,68.4
"33","Snow-Covered Plains",21,68.3
"34","Wind-Scarred Crag",32,68.2
"35","Palace Sentinels",27,68.2
"36","Snap",36,67.9
"37","Snow-Covered Island",61,67.5
"38","Snow-Covered Mountain",38,67.5
"39","Faithless Looting",36,67.4
"40","Weather the Storm",14,67.4
"41","Compulsive Research",15,67.3
"42","Lunarch Veteran",7,67.3
"43","Thrilling Discovery",7,67.3
"44","Springleaf Drum",7,67.3
"45","Foresee",9,67.2
"46","Faerie Seer",46,67.1
"47","Ninja of the Deep Hours",46,67.1
"48","Spellstutter Sprite",46,67.1
"49","Journey to Nowhere",45,67.1
"50","Guardian of the Guildpact",27,67.1
