"","CardNames","DeckCount","Winrate95Min"
"1","Skred",15,63.5
"2","Boros Garrison",36,62.8
"3","Snow-Covered Island",61,62.7
"4","Volatile Fjord",16,62.4
"5","Lightning Bolt",68,62.4
"6","Crimson Fleet Commodore",29,62.1
"7","Battle Screech",31,61.6
"8","Snap",36,61.6
"9","Counterspell",82,61.6
"10","Wind-Scarred Crag",32,61.5
"11","Faerie Seer",46,61.5
"12","Ninja of the Deep Hours",46,61.5
"13","Spellstutter Sprite",46,61.5
"14","Journey to Nowhere",45,61.5
"15","Rally the Peasants",25,61.4
"16","Spell Pierce",26,61.3
"17","Snow-Covered Mountain",38,61.3
"18","Preordain",84,61.3
"19","Ash Barrens",124,61.3
"20","Prismatic Strands",43,61.1
"21","Faithless Looting",36,61
"22","Thraben Inspector",45,61
"23","Seeker of the Way",24,60.9
"24","Palace Sentinels",27,60.8
"25","Squadron Hawk",38,60.6
"26","Faerie Miscreant",16,60.5
"27","Fire // Ice",7,60.4
"28","Dispel",48,60.3
"29","Dust to Dust",19,60.2
"30","Galvanic Blast",111,60
"31","Snow-Covered Plains",21,59.9
"32","Ponder",45,59.9
"33","Blood Fountain",90,59.9
"34","Oblivion Ring",10,59.8
"35","Terrarion",55,59.8
"36","Atog",92,59.7
"37","Myr Enforcer",92,59.7
"38","Spire Golem",14,59.6
"39","Abrade",34,59.6
"40","Mulldrifter",50,59.6
"41","Ephemerate",50,59.6
"42","Fling",91,59.6
"43","Ichor Wellspring",97,59.6
"44","Deadly Dispute",96,59.6
"45","Disciple of the Vault",94,59.6
"46","Great Furnace",97,59.6
"47","Secluded Steppe",11,59.5
"48","Guardian of the Guildpact",27,59.5
"49","Frogmite",44,59.5
"50","Darksteel Citadel",91,59.5
