"","CardNames","DeckCount","WinrateAverage"
"1","Unlicensed Hearse",172,72.8
"2","Mystical Dispute",159,71.7
"3","Aether Gust",120,71.7
"4","Disdainful Stroke",103,71.7
"5","Lava Coil",94,71.1
"6","Go Blank",90,71.9
"7","Damping Sphere",86,72.6
"8","Rending Volley",82,73
"9","Jegantha, the Wellspring",69,72.3
"10","Abrade",66,72.5
"11","Portable Hole",63,72.5
"12","Rest in Peace",59,72
"13","Duress",53,73.6
"14","Alpine Moon",50,69.4
"15","Spell Pierce",50,72.1
"16","Pithing Needle",48,72.3
"17","Young Pyromancer",47,72.1
"18","Fry",45,69.9
"19","Epic Downfall",43,72.1
"20","Skysovereign, Consul Flagship",43,72.1
"21","Invoke Despair",41,69.5
"22","Tormod's Crypt",39,71
"23","Jace, Wielder of Mysteries",38,72.7
"24","Hullbreaker Horror",37,72.1
"25","Thing in the Ice",35,73.6
"26","God-Pharaoh's Statue",35,70.9
"27","Pestilent Cauldron",35,70.9
"28","Meteor Golem",34,70.8
"29","Thoughtseize",32,73.3
"30","Dovin's Veto",32,72.8
"31","Adanto Vanguard",30,72.9
"32","Voracious Hydra",29,71.1
"33","Fatal Push",28,72.9
"34","Extinction Event",27,71.3
"35","The Chain Veil",27,71.6
"36","Narset's Reversal",27,72.6
"37","Anger of the Gods",26,69.6
"38","Reidane, God of the Worthy",26,72.5
"39","Noxious Grasp",26,69.4
"40","Skylasher",25,72.9
"41","Showdown of the Skalds",24,71.7
"42","Crackling Drake",23,69.4
"43","Yorion, Sky Nomad",23,72.5
"44","Hidetsugu Consumes All",22,73.3
"45","Grafdigger's Cage",22,71.9
"46","Chandra, Torch of Defiance",22,68.9
"47","Supreme Verdict",21,73.3
"48","Dream Trawler",21,72.5
"49","Farewell",21,72.5
"50","Path of Peril",21,72.8
