"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1333,0.716
"2","Johannes Voss",918,0.725
"3","Jonas De Ro",842,0.718
"4","Eric Deschamps",672,0.723
"5","Adam Paquette",661,0.723
"6","John Stanko",612,0.731
"7","Svetlin Velinov",606,0.721
"8","Christopher Rush",569,0.703
"9","Wesley Burt",563,0.715
"10","Magali Villeneuve",559,0.72
"11","Victor Adame Minguez",511,0.717
"12","Lucas Graciano",461,0.728
"13","Kieran Yanner",459,0.708
"14","Anson Maddocks",450,0.715
"15","Chris Rallis",447,0.724
"16","Tomasz Jedruszek",444,0.712
"17","Ekaterina Burmak",423,0.719
"18","Aleksi Briclot",421,0.721
"19","Slawomir Maniak",405,0.716
"20","Chris Seaman",391,0.725
"21","Cynthia Sheppard",390,0.718
"22","Dan Scott",377,0.718
"23","Daarken",374,0.718
"24","Joseph Meehan",369,0.718
"25","Douglas Shuler",365,0.723
"26","Ravenna Tran",357,0.725
"27","Zezhou Chen",344,0.707
"28","Jesper Myrfors",337,0.729
"29","Mark Poole",308,0.712
"30","Sam Burley",304,0.726
"31","John Howe",300,0.714
"32","Vincent Proce",290,0.712
"33","John Avon",282,0.722
"34","Wayne Reynolds",279,0.71
"35","Mila Pesic",266,0.726
"36","Steve Argyle",254,0.731
"37","Yeong-Hao Han",254,0.734
"38","Alayna Danner",247,0.712
"39","Jung Park",245,0.718
"40","Piotr Dura",228,0.734
"41","Wylie Beckert",228,0.716
"42","Titus Lunter",222,0.713
"43","Izzy",221,0.729
"44","Franz Vohwinkel",206,0.719
"45","Igor Kieryluk",206,0.709
"46","Jesper Ejsing",201,0.714
"47","Irina Nordsol",191,0.743
"48","Volkan Baǵa",181,0.733
"49","Lucas Staniec",177,0.732
"50","Dan Frazier",176,0.725
"51","Johann Bodin",176,0.721
"52","Wisnu Tan",175,0.713
"53","Dmitry Burmak",172,0.755
"54","Randy Vargas",171,0.735
"55","Jaime Jones",162,0.7
"56","Anna Steinbauer",162,0.73
"57","Sarah Finnigan",160,0.715
"58","Chase Stone",156,0.708
"59","Jakub Kasper",147,0.71
"60","Seb McKinnon",146,0.722
"61","Caio Monteiro",146,0.711
"62","Noah Bradley",144,0.722
"63","Yigit Koroglu",143,0.704
"64","Tommy Arnold",142,0.73
"65","Winona Nelson",141,0.717
"66","Jehan Choo",140,0.709
"67","Lake Hurwitz",137,0.716
"68","Chris Rahn",136,0.72
"69","Andrew Goldhawk",135,0.728
"70","Milivoj Ćeran",132,0.751
"71","Jason Rainville",128,0.729
"72","Dimitar Marinski",127,0.716
"73","Nils Hamm",126,0.724
"74","James Ryman",125,0.72
"75","Cliff Childs",124,0.692
"76","Manuel Castañón",122,0.728
"77","Anastasia Ovchinnikova",122,0.725
"78","Clint Cearley",121,0.715
"79","Todd Lockwood",120,0.702
"80","Mark Winters",119,0.728
"81","Daniel Ljunggren",118,0.718
"82","Darrell Riche",116,0.727
"83","Vance Kovacs",115,0.718
"84","Lawrence Snelly",114,0.737
"85","Colin Boyer",113,0.727
"86","Chris Ostrowski",111,0.724
"87","Lius Lasahido",111,0.683
"88","Steven Belledin",109,0.735
"89","Bryan Sola",108,0.725
"90","Alexander Forssberg",104,0.745
"91","Christine Choi",104,0.731
"92","Julian Kok Joon Wen",102,0.733
"93","Zara Alfonso",102,0.724
"94","Iain McCaig",101,0.743
"95","Ryan Pancoast",99,0.747
"96","Matt Stewart",95,0.715
"97","Robbie Trevino",92,0.713
"98","Mads Ahm",90,0.764
"99","Raymond Swanland",89,0.713
"100","Olivier Bernard",89,0.704
"101","Jana Schirmer & Johannes Voss",86,0.754
"102","Cristi Balanescu",86,0.72
"103","Martina Fackova",84,0.723
"104","Zhang Jiazhen",82,0.703
"105","Yongjae Choi",80,0.712
"106","Tyler Walpole",80,0.736
"107","Karl Kopinski",78,0.745
"108","Fred Fields",75,0.748
"109","Willian Murai",70,0.752
"110","Richard Wright",70,0.71
"111","Dave Kendall",68,0.707
"112","Lie Setiawan",65,0.707
"113","Mike Bierek",63,0.754
