"","CardNames","DeckCount","WinrateAverage"
"1","Mazemind Tome",1,90
"2","Sigarda, Host of Herons",2,82.4
"3","Batterskull",2,82.4
"4","Elite Spellbinder",1,80
"5","Ethersworn Canonist",1,80
"6","Leonin Relic-Warder",1,80
"7","Remorseful Cleric",1,80
"8","Shadowspear",1,80
"9","Unmoored Ego",3,79.2
"10","Leyline of Vitality",2,78.9
"11","Wrenn and Six",2,78.9
"12","Flame Slash",4,78.1
"13","Primal Command",1,77.8
"14","Ramunap Excavator",1,77.8
"15","Lightning Bolt",1,77.8
"16","Obosh, the Preypiercer",5,76.9
"17","Blood Moon",2,76.5
"18","Pillage",6,76.1
"19","Unearth",2,75
"20","Field of Ruin",2,75
"21","Arboreal Grazer",2,75
"22","Negate",2,75
"23","Mana Leak",2,75
"24","Stony Silence",1,75
"25","Seal of Fire",1,75
"26","Maelstrom Pulse",1,75
"27","Night's Whisper",1,75
"28","Heartless Act",1,75
"29","Rain of Tears",1,75
"30","Flusterstorm",1,75
"31","Entrancing Melody",1,75
"32","Angrath's Rampage",1,75
"33","Feed the Swarm",1,75
"34","Gurmag Angler",1,75
"35","Liliana of the Veil",1,75
"36","Bontu's Last Reckoning",1,75
"37","Golgari Charm",1,75
"38","Stain the Mind",1,75
"39","Caustic Caterpillar",1,75
"40","Esika's Chariot",1,75
"41","Golos, Tireless Pilgrim",1,75
"42","Rampaging Ferocidon",6,74.5
"43","Deafening Silence",4,74.3
"44","Gaea's Blessing",8,73.8
"45","Abrupt Decay",5,73.8
"46","Madcap Experiment",7,73.7
"47","Platinum Emperion",7,73.7
"48","Mystic Repeal",2,73.3
"49","Spell Pierce",8,73
"50","Vanishing Verse",9,72.5
