"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Heliod Combo - Eldrazi Tron - Boros Prowess - BTL Scapeshift - Dredge,Gruul Midrange - Elves - Obosh Aggro - Shadow Prowess,Obosh Aggro - BTL Scapeshift - Gruul Midrange,Heliod Combo - Eldrazi Tron - BTL Scapeshift,Heliod Combo - Eldrazi Tron - BTL Scapeshift
"Tiers 1.5",Izzet Prowess - Amulet Titan - Obosh Aggro,BTL Scapeshift - Izzet Prowess - Amulet Titan - Hammer Time - Dredge,Izzet Prowess - Heliod Combo - Eldrazi Tron - Dredge - Amulet Titan - Boros Prowess - Elves - Hammer Time,Obosh Aggro - Boros Prowess - Dredge - Izzet Prowess - Amulet Titan - Gruul Midrange,Obosh Aggro - Boros Prowess - Dredge - Izzet Prowess - Amulet Titan - Gruul Midrange
"Tiers 2",Hammer Time - Esper Control - Green Tron - Gruul Midrange - Burn - Grinding Breach - Jund Shadow - Humans - Yawgmoth - WBRG Shadow,Grinding Breach - Jund Shadow - Eldrazi Tron - Heliod Combo - Boros Prowess - Esper Control - WBRG Shadow - Burn,Shadow Prowess - Esper Control - Grinding Breach - Jund Shadow - Green Tron,Elves - Hammer Time - Esper Control - Shadow Prowess - Green Tron - Grinding Breach - Jund Shadow - Burn,Elves - Hammer Time - Esper Control - Shadow Prowess - Green Tron - Grinding Breach - Jund Shadow - Burn
"Tiers 2.5",Elves - Shadow Prowess - Jeskai Control,Jeskai Control - Green Tron - Humans - Yawgmoth,WBRG Shadow - Burn - Humans - Yawgmoth - Jeskai Control,WBRG Shadow - Humans - Yawgmoth - Jeskai Control,WBRG Shadow - Humans - Yawgmoth - Jeskai Control
