"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",37,69.1
"2","Path to Exile",33,68.9
"3","Relic of Progenitus",30,70
"4","Lurrus of the Dream-Den",30,69.3
"5","Damping Sphere",26,69.3
"6","Tormod's Crypt",23,67.9
"7","Grafdigger's Cage",19,67.6
"8","Pithing Needle",19,70.7
"9","Aether Gust",19,68.5
"10","Kozilek's Return",19,72.1
"11","Ensnaring Bridge",18,68.9
"12","Liquimetal Coating",18,69.9
"13","Soul-Guide Lantern",17,71.9
"14","Wurmcoil Engine",16,69.4
"15","Auriok Champion",16,68.5
"16","Walking Ballista",14,67.6
"17","Deicide",14,69.1
"18","Sorcerous Spyglass",13,67
"19","Engineered Explosives",13,72.3
"20","Thoughtseize",13,70
"21","Kor Firewalker",13,66.3
"22","Burrenton Forge-Tender",13,70.3
"23","Reclamation Sage",12,70.2
"24","Cleansing Wildfire",12,70.1
"25","Sundering Titan",12,66.7
"26","Plague Engineer",11,67.1
"27","Skysovereign, Consul Flagship",11,68.7
"28","Abrade",11,71.1
"29","Mystical Dispute",11,64.2
"30","Spatial Contortion",10,68.4
"31","Rip Apart",10,69.7
"32","Kozilek, Butcher of Truth",10,63.5
"33","Surgical Extraction",10,66.2
"34","Anger of the Gods",9,72.4
"35","Kaya's Guile",9,69.1
"36","Vanishing Verse",9,72.5
"37","Rest in Peace",9,70
"38","Obstinate Baloth",9,67.6
"39","Force of Vigor",9,67.2
"40","Nature's Claim",8,68.3
"41","Celestial Purge",8,69.2
"42","Spell Pierce",8,73
"43","Dismember",8,68.3
"44","Gaea's Blessing",8,73.8
"45","Ancient Grudge",7,69.6
"46","Blast Zone",7,69.6
"47","Darkblast",7,69.6
"48","Leyline of the Void",7,71.4
"49","Lightning Axe",7,69.6
"50","Fatal Push",7,70.9
