"","CardNames","DeckCount","WinrateAverage"
"1","Wooded Foothills",56,69.9
"2","Lightning Bolt",54,70.6
"3","Mountain",50,71.2
"4","Forest",47,69.7
"5","Bloodstained Mire",36,69.1
"6","Plains",35,69.6
"7","Windswept Heath",34,71.1
"8","Sacred Foundry",32,69.5
"9","Stomping Ground",31,71.4
"10","Verdant Catacombs",31,70
"11","Island",27,69.7
"12","Steam Vents",27,71.4
"13","Swamp",27,69.1
"14","Walking Ballista",26,67.7
"15","Monastery Swiftspear",26,70.6
"16","Temple Garden",26,70.1
"17","Mishra's Bauble",25,70.9
"18","Overgrown Tomb",24,71.2
"19","Misty Rainforest",23,70.2
"20","Fatal Push",22,69.1
"21","Arid Mesa",21,70.6
"22","Blood Crypt",21,69.8
"23","Cavern of Souls",21,68.8
"24","Lava Dart",21,70.8
"25","Blast Zone",20,70
"26","Soul-Scar Mage",20,71.2
"27","Karn, the Great Creator",19,69.2
"28","Dismember",19,68.5
"29","Scalding Tarn",19,69.7
"30","Light Up the Stage",18,70.1
"31","Utopia Sprawl",18,70.4
"32","Expedition Map",16,66.9
"33","Urza's Mine",16,66.9
"34","Urza's Power Plant",16,66.9
"35","Urza's Tower",16,66.9
"36","Manamorphose",16,68.9
"37","Breeding Pool",16,72.4
"38","Noble Hierarch",16,67.5
"39","Skyclave Apparition",16,69.8
"40","Horizon Canopy",16,67.5
"41","All Is Dust",15,67.6
"42","Path to Exile",15,70.1
"43","Arbor Elf",15,70.1
"44","Collected Company",14,69.6
"45","Nurturing Peatland",14,68.8
"46","Inquisition of Kozilek",14,69.5
"47","Thoughtseize",14,69.5
"48","Sunbaked Canyon",14,67.3
"49","Ulamog, the Ceaseless Hunger",14,66.3
"50","Radiant Fountain",14,69.2
