"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Azorius Control - Simic Lotus Field - Naya Winota,Phoenix - Rakdos Anvil,Phoenix - Simic Lotus Field - Azorius Control,Phoenix - Simic Lotus Field - Azorius Control,Phoenix - Simic Lotus Field - Azorius Control
"Tiers 1.5",Rakdos Midrange - Mono Red Burn - Rakdos Anvil,Simic Lotus Field - Azorius Control - Mono Blue Spirits - Mono Red Burn - Izzet Control - Rakdos Midrange,Rakdos Anvil - Mono Red Burn - Rakdos Midrange - Naya Winota,Naya Winota - Mono Red Burn - Rakdos Midrange - Rakdos Anvil,Naya Winota - Mono Red Burn - Rakdos Midrange - Rakdos Anvil
"Tiers 2",Niv To Light - Bant Spirits - Boros Burn - Izzet Control - Devotion Walkers,Naya Winota - Niv To Light - Bant Spirits - Devotion Walkers,Niv To Light - Mono Blue Spirits - Bant Spirits - Izzet Control - Devotion Walkers,Niv To Light - Bant Spirits - Izzet Control - Mono Blue Spirits - Devotion Walkers,Niv To Light - Bant Spirits - Izzet Control - Mono Blue Spirits - Devotion Walkers
"Tiers 2.5",Mono Black Aggro - Mono Blue Spirits,Mono Black Aggro - Boros Burn,Boros Burn - Mono Black Aggro,Boros Burn - Mono Black Aggro,Boros Burn - Mono Black Aggro
