"","CardNames","DeckCount","WinrateAverage"
"1","Monastery Swiftspear",1,100
"2","Doomskar",1,81.8
"3","Electrickery",2,81.2
"4","Dreadbore",6,78.9
"5","Flame-Blessed Bolt",4,77.8
"6","Wear // Tear",1,77.8
"7","Virus Beetle",4,76.7
"8","Eternal Scourge",2,76.5
"9","Young Pyromancer",9,75.4
"10","Arlinn, the Pack's Hope",2,75
"11","Baneslayer Angel",1,75
"12","Shrapnel Blast",1,75
"13","Tale's End",1,75
"14","Devout Decree",1,75
"15","Outland Liberator",1,75
"16","Unchained Berserker",1,75
"17","Claim the Firstborn",1,75
"18","Cavalier of Gales",1,75
"19","Kaheera, the Orphanguard",1,75
"20","Sprite Dragon",1,75
"21","Heliod's Intervention",1,75
"22","Sweltering Suns",9,74.3
"23","Abrade",6,73.8
"24","Lightning Axe",4,73.3
"25","Mutavault",8,73.1
"26","Entrancing Melody",6,73
"27","Sphinx of the Final Word",8,72.9
"28","Selfless Spirit",3,72.7
"29","Jace, Wielder of Mysteries",14,72.3
"30","Farewell",11,72.3
"31","Malevolent Hermit",6,72.1
"32","Narset, Parter of Veils",27,72
"33","Ugin, the Spirit Dragon",23,72
"34","Jegantha, the Wellspring",12,72
"35","Cemetery Gatekeeper",9,71.9
"36","Anger of the Gods",29,71.8
"37","March of Swirling Mist",16,71.7
"38","Spell Pierce",8,71.7
"39","Natural State",10,71.4
"40","Lantern of the Lost",4,71.4
"41","Chandra, Awakened Inferno",2,71.4
"42","Tireless Tracker",2,71.4
"43","Dig Through Time",1,71.4
"44","Glass Casket",1,71.4
"45","Shapers' Sanctuary",1,71.4
"46","Xathrid Necromancer",1,71.4
"47","Fading Hope",1,71.4
"48","Cemetery Illuminator",1,71.4
"49","Blink of an Eye",1,71.4
"50","Summary Dismissal",1,71.4
