"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",94,66.1
"2","Aether Gust",48,65.2
"3","Narset, Parter of Veils",27,65
"4","Anger of the Gods",29,64.9
"5","Rest in Peace",43,64.4
"6","Alpine Moon",37,64.2
"7","Ugin, the Spirit Dragon",23,63.9
"8","Narset's Reversal",22,63.4
"9","Approach of the Second Sun",26,62.9
"10","Portable Hole",37,62.9
"11","Dreadbore",6,62.7
"12","Young Pyromancer",9,62.7
"13","Jace, Wielder of Mysteries",14,62.5
"14","Sweltering Suns",9,62.4
"15","Thought Distortion",32,62.3
"16","Go Blank",43,62
"17","Duress",36,61.9
"18","Chandra, Torch of Defiance",20,61.6
"19","Invasive Surgery",15,61.5
"20","Farewell",11,61.4
"21","March of Swirling Mist",16,61.4
"22","Hullbreaker Horror",32,61.4
"23","Stern Dismissal",13,61.1
"24","Shark Typhoon",17,61
"25","Jegantha, the Wellspring",12,60.9
"26","Damping Sphere",33,60.7
"27","Path of Peril",21,60.3
"28","Deafening Silence",31,60.3
"29","Lava Coil",20,60
"30","Dovin's Veto",22,59.7
"31","Elite Spellbinder",22,59.3
"32","Rending Volley",37,59.2
"33","Mutavault",8,59
"34","Voltage Surge",12,59
"35","Natural State",10,58.7
"36","Cemetery Gatekeeper",9,58.5
"37","Roiling Vortex",23,58.5
"38","Dream Trawler",12,58.4
"39","Leyline of Sanctity",17,58.4
"40","Sphinx of the Final Word",8,58.2
"41","Skyclave Apparition",19,58.2
"42","Abrade",6,58
"43","Graveyard Trespasser",10,58
"44","Supreme Verdict",8,57.9
"45","Redcap Melee",16,57.9
"46","Reidane, God of the Worthy",24,57.9
"47","Flame-Blessed Bolt",4,57.7
"48","Virus Beetle",4,57.7
"49","Boseiju, Who Endures",11,57.5
"50","Memory Deluge",8,57.1
