"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",22,79.5
"2","Aether Gust",16,78.1
"3","Path to Exile",15,81.7
"4","Engineered Explosives",13,78.8
"5","Lurrus of the Dream-Den",11,81.8
"6","Damping Sphere",10,80
"7","Deicide",9,83.3
"8","Cleansing Wildfire",9,80.6
"9","Tormod's Crypt",9,77.8
"10","Mystical Dispute",8,81.2
"11","Soul-Guide Lantern",8,87.5
"12","Kozilek's Return",8,84.4
"13","Rip Apart",8,81.2
"14","Dispel",7,78.6
"15","Auriok Champion",7,75
"16","Anger of the Gods",7,78.6
"17","Ceremonious Rejection",7,82.1
"18","Pithing Needle",6,79.2
"19","Kor Firewalker",6,83.3
"20","Relic of Progenitus",6,75
"21","Force of Negation",5,80
"22","Wurmcoil Engine",5,80
"23","Ensnaring Bridge",5,80
"24","Liquimetal Coating",5,80
"25","Lightning Helix",5,75
"26","Kozilek, Butcher of Truth",4,81.2
"27","Tale's End",4,81.2
"28","Yixlid Jailer",4,81.2
"29","Wear // Tear",4,81.2
"30","Burrenton Forge-Tender",4,81.2
"31","Fiend Hunter",4,75
"32","Gideon, Ally of Zendikar",4,75
"33","Ashiok, Dream Render",4,81.2
"34","Celestial Purge",4,81.2
"35","Rest in Peace",4,81.2
"36","Thoughtseize",4,75
"37","Force of Vigor",4,75
"38","Grafdigger's Cage",4,81.2
"39","Nature's Claim",4,81.2
"40","Assassin's Trophy",3,83.3
"41","Dovin's Veto",3,83.3
"42","Deafening Silence",3,83.3
"43","Dragon's Claw",3,83.3
"44","Fatal Push",3,75
"45","Ghost Quarter",3,75
"46","Dismember",3,75
"47","Emrakul, the Aeons Torn",3,75
"48","Torpor Orb",3,83.3
"49","Wilt",3,75
"50","Ancient Grudge",3,83.3
