"","CardNames","DeckCount","WinrateAverage"
"1","Timely Reinforcements",1,100
"2","Aether Gust",1,100
"3","Lonely Sandbar",1,100
"4","Luminarch Aspirant",1,100
"5","Idyllic Grange",1,100
"6","City of Brass",1,100
"7","Dakmor Salvage",1,100
"8","Fatestitcher",1,100
"9","Sylvan Caryatid",1,100
"10","Glittering Wish",1,100
"11","Sleight of Hand",1,100
"12","Cerulean Wisps",1,100
"13","Repeal",1,100
"14","Silence",1,100
"15","Swan Song",1,100
"16","Veil of Summer",1,100
"17","Jeskai Ascendancy",1,100
"18","Botanical Sanctum",1,100
"19","Grove of the Burnwillows",1,100
"20","Pyrite Spellbomb",1,100
"21","Seal of Fire",1,100
"22","Bonecrusher Giant",1,100
"23","Klothys, God of Destiny",1,100
"24","Seasoned Pyromancer",1,100
"25","Pillage",1,100
"26","Blood Moon",1,100
"27","Shock",1,100
"28","Fiery Islet",3,91.7
"29","Bloodchief's Thirst",4,87.5
"30","Field of Ruin",4,87.5
"31","Damnation",2,87.5
"32","Shark Typhoon",2,87.5
"33","Sunken Hollow",2,87.5
"34","Boros Charm",2,87.5
"35","Teferi, Hero of Dominaria",2,87.5
"36","Lightning Helix",2,87.5
"37","Archon of Emeria",2,87.5
"38","Giver of Runes",2,87.5
"39","Aether Vial",2,87.5
"40","Birds of Paradise",2,87.5
"41","Abundant Growth",2,87.5
"42","Bloodbraid Elf",2,87.5
"43","Tranquil Thicket",2,87.5
"44","Claim the Firstborn",2,87.5
"45","Waterlogged Grove",2,87.5
"46","Stubborn Denial",2,87.5
"47","Gut Shot",2,87.5
"48","Stormwing Entity",2,87.5
"49","Monastery Swiftspear",7,85.7
"50","Soul-Scar Mage",7,85.7
