"","CardNames","DeckCount","Winrate95Min"
"1","Lightning Bolt",89,60
"2","Great Furnace",96,59.9
"3","Mountain",72,59.8
"4","Galvanic Blast",105,59.6
"5","Swamp",47,59.5
"6","Preordain",34,59.4
"7","Deadly Dispute",75,59.3
"8","Suffocating Fumes",62,59.1
"9","Experimental Synthesizer",59,59
"10","Counterspell",62,58.9
"11","Bojuka Bog",37,58.7
"12","Dwarven Forge-Chanter",40,58.7
"13","Voldaren Epicure",51,58.7
"14","Drossforge Bridge",59,58.7
"15","Chain Lightning",53,58.6
"16","Ash Barrens",52,58.5
"17","Reckless Impulse",44,58.3
"18","Implement of Combustion",44,58.3
"19","Makeshift Munitions",55,58.3
"20","Ichor Wellspring",57,58.3
"21","Vault of Whispers",50,58.2
"22","Snow-Covered Island",20,58.1
"23","Kuldotha Rebirth",45,58.1
"24","Brainstorm",53,58
"25","Monastery Swiftspear",48,57.8
"26","Plains",79,57.8
"27","Lava Dart",45,57.7
"28","Thraben Inspector",24,57.6
"29","Dawnbringer Cleric",50,57.5
"30","Gurmag Angler",61,57.5
"31","Spirited Companion",34,57.4
"32","Ephemerate",47,57.4
"33","Island",60,57.4
"34","Dispel",17,57.2
"35","Fireblast",46,57.1
"36","Chromatic Star",48,57.1
"37","Ghostly Flicker",15,56.6
"38","Kenku Artificer",41,56.6
"39","Journey to Nowhere",44,56.6
"40","Reckoner's Bargain",45,56.5
"41","Blood Fountain",45,56.5
"42","Prismatic Strands",16,56.4
"43","Deep Analysis",35,56.4
"44","Myr Enforcer",42,56.4
"45","Mistvault Bridge",42,56.4
"46","Krark-Clan Shaman",42,56.4
"47","Spell Pierce",46,56.4
"48","Unmake",12,56.3
"49","Prohibit",14,56.3
"50","Thoughtcast",40,56.3
