"","CardNames","DeckCount","WinrateAverage"
"1","Galvanic Blast",105,63.3
"2","Great Furnace",96,63.8
"3","Lightning Bolt",89,64
"4","Plains",79,62.2
"5","Deadly Dispute",75,63.7
"6","Mountain",72,64.3
"7","Suffocating Fumes",62,64
"8","Counterspell",62,63.8
"9","Gurmag Angler",61,62.5
"10","Island",60,62.5
"11","Experimental Synthesizer",59,64
"12","Drossforge Bridge",59,63.7
"13","Ichor Wellspring",57,63.4
"14","Makeshift Munitions",55,63.5
"15","Chain Lightning",53,63.9
"16","Brainstorm",53,63.3
"17","Ash Barrens",52,63.8
"18","Voldaren Epicure",51,64.1
"19","Dawnbringer Cleric",50,63
"20","Vault of Whispers",50,63.6
"21","Forest",49,61
"22","Monastery Swiftspear",48,63.4
"23","Chromatic Star",48,62.7
"24","Swamp",47,65.1
"25","Ephemerate",47,63
"26","Fireblast",46,62.9
"27","Spell Pierce",46,62.2
"28","Kuldotha Rebirth",45,63.9
"29","Lava Dart",45,63.5
"30","Reckoner's Bargain",45,62.3
"31","Blood Fountain",45,62.3
"32","Reckless Impulse",44,64.1
"33","Implement of Combustion",44,64.1
"34","Journey to Nowhere",44,62.4
"35","Silverbluff Bridge",44,62
"36","Myr Enforcer",42,62.4
"37","Mistvault Bridge",42,62.4
"38","Krark-Clan Shaman",42,62.4
"39","Kenku Artificer",41,62.7
"40","Dwarven Forge-Chanter",40,64.8
"41","Thoughtcast",40,62.5
"42","Seat of the Synod",40,62.1
"43","Abundant Growth",40,60.5
"44","Citadel Gate",37,61.3
"45","Bojuka Bog",37,64.9
"46","Sacred Cat",36,61.6
"47","Frogmite",36,61.4
"48","Basilisk Gate",35,61.9
"49","Deep Analysis",35,63
"50","Unexpected Fangs",34,62.8
