"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",129,64.6
"2","Relic of Progenitus",97,63
"3","Pyroblast",88,62.4
"4","Chainer's Edict",82,62.9
"5","Hydroblast",77,62.8
"6","Red Elemental Blast",75,64.3
"7","Nihil Spellbomb",64,62
"8","Dust to Dust",63,63.5
"9","Blue Elemental Blast",59,63.2
"10","Suffocating Fumes",52,62.4
"11","Smash to Smithereens",49,63.1
"12","End the Festivities",46,63.8
"13","Dispel",39,61.1
"14","Unexpected Fangs",36,61.4
"15","Destroy Evil",35,62.6
"16","Krark-Clan Shaman",33,62.4
"17","Flaring Pain",32,63.6
"18","Standard Bearer",28,62
"19","Dawnbringer Cleric",27,65
"20","Freewind Falcon",26,61.1
"21","Crimson Acolyte",25,60.1
"22","Rotten Reunion",24,62.4
"23","Negate",24,63.5
"24","Lifelink",23,61.5
"25","Lone Missionary",21,65
"26","Ram Through",21,62.5
"27","Electrickery",19,65.1
"28","Smash to Dust",16,62.3
"29","Molten Rain",15,64.1
"30","Revoke Existence",15,62.6
"31","Weather the Storm",14,64.5
"32","Fangren Marauder",13,64.8
"33","Vitality Charm",12,64.5
"34","Shrivel",10,62.5
"35","Diabolic Edict",10,65.7
"36","Prismatic Strands",10,70.8
"37","Spell Pierce",9,71
"38","Thorn of the Black Rose",9,63.3
"39","Navigator's Compass",9,63.9
"40","Scattershot Archer",9,59.3
"41","Young Wolf",9,58.6
"42","Duress",9,62.7
"43","Ancient Grudge",8,62.3
"44","Shattering Blow",8,66.7
"45","Gut Shot",8,63
"46","Moment's Peace",6,60
"47","Stonehorn Dignitary",6,63.6
"48","Breath Weapon",6,55.3
"49","Exclude",6,62.8
"50","Pulse of Murasa",5,60.6
