"","CardNames","DeckCount","WinrateAverage"
"1","Introduction to Prophecy",1,88.9
"2","Abrade",1,88.9
"3","Sage's Row Denizen",1,85.7
"4","Omen of the Dead",1,77.8
"5","Metallic Rebuke",1,77.8
"6","Gingerbrute",1,75
"7","Kenku Artificer",2,73.3
"8","Faerie Macabre",2,71.4
"9","Spreading Seas",1,71.4
"10","Mine Collapse",1,71.4
"11","Spell Pierce",9,71
"12","Prismatic Strands",10,70.8
"13","Mournwhelk",3,70.8
"14","Faultgrinder",3,70.8
"15","Return to Nature",3,70
"16","Weakstone's Subjugation",2,69.2
"17","Fathom Seer",3,68.2
"18","Moonblade Shinobi",3,68.2
"19","Fiery Cannonade",4,67.9
"20","Curfew",4,67.9
"21","Shattering Blow",8,66.7
"22","Agony Warp",3,66.7
"23","Guardian of the Guildpact",2,66.7
"24","Aura Fracture",1,66.7
"25","Circle of Protection: Red",1,66.7
"26","Keldon Marauders",1,66.7
"27","Firebrand Archer",1,66.7
"28","Rhystic Circle",1,66.7
"29","Piracy Charm",1,66.7
"30","Singe",1,66.7
"31","Infuriate",1,66.7
"32","Turn Aside",1,66.7
"33","Swirling Sandstorm",1,66.7
"34","Saruli Gatekeepers",1,66.7
"35","Nylea's Disciple",1,66.7
"36","Obsidian Acolyte",1,66.7
"37","Guardian Naga",1,66.7
"38","Arashin Cleric",1,66.7
"39","Thermo-Alchemist",1,66.7
"40","Diabolic Edict",10,65.7
"41","Tolarian Terror",4,65.4
"42","Electrickery",19,65.1
"43","Dawnbringer Cleric",27,65
"44","Lone Missionary",21,65
"45","Stream of Thought",3,65
"46","Counterspell",3,65
"47","Deep Analysis",3,65
"48","Steel Sabotage",3,65
"49","Fangren Marauder",13,64.8
"50","Gorilla Shaman",129,64.6
