"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Kuldotha Prowess - Affinity Control,Izzet Faeries - Rakdos Madness,Kuldotha Prowess,Kuldotha Prowess,Kuldotha Prowess
"Tiers 1.5",Terror - Bogles - Gates,Orzhov Ephemerate - Flicker Tron - Caw Gate - Kuldotha Prowess,Affinity Control - Terror - Orzhov Ephemerate - Flicker Tron - Caw Gate - Bogles,Affinity Control - Orzhov Ephemerate - Izzet Faeries - Flicker Tron - Terror - Caw Gate,Affinity Control - Orzhov Ephemerate - Izzet Faeries - Flicker Tron - Terror - Caw Gate
"Tiers 2",Orzhov Ephemerate - Caw Gate - Flicker Tron - Wildfire - Izzet Faeries,Wildfire - Affinity Control - Terror - Bogles,Izzet Faeries - Gates - Wildfire - Rakdos Madness,Bogles - Rakdos Madness - Wildfire,Bogles - Rakdos Madness - Wildfire
"Tiers 2.5",Rakdos Madness - Walls Combo,Walls Combo - Gates,Walls Combo,Gates - Walls Combo,Gates - Walls Combo
