"","CardNames","DeckCount","WinrateAverage"
"1","Dark-Dweller Oracle",1,88.9
"2","Urborg Repossession",1,88.9
"3","Tramway Station",1,88.9
"4","Skirk Prospector",1,88.9
"5","Masked Vandal",1,88.9
"6","First Day of Class",1,88.9
"7","Shred Memory",1,88.9
"8","Putrid Goblin",1,88.9
"9","Goblin Matron",1,88.9
"10","Unearth",1,88.9
"11","Mortuary Mire",2,76.9
"12","Azorius Chancery",2,76.9
"13","Sunscape Familiar",2,76.9
"14","Brokers Hideout",2,76.9
"15","Wedding Invitation",1,75
"16","Oblivion Ring",3,73.9
"17","Gingerbrute",2,71.4
"18","Fog",2,71.4
"19","Thrill of Possibility",1,71.4
"20","Bloodfell Caves",1,71.4
"21","Okiba Reckoner Raid",1,71.4
"22","Rakdos Carnarium",7,70
"23","God-Pharaoh's Faithful",3,70
"24","Ponder",3,69.6
"25","Diabolic Edict",2,69.2
"26","Snap",3,68.4
"27","Snow-Covered Plains",9,68.3
"28","Fire // Ice",3,68.2
"29","Quandrix Campus",7,68.1
"30","Crimson Fleet Commodore",4,67.9
"31","Tymora's Invoker",4,67.7
"32","Faithless Looting",10,67.6
"33","Unmake",12,67.5
"34","Rolling Thunder",6,67.4
"35","Snow-Covered Island",20,66.7
"36","Ghostly Flicker",15,66.7
"37","Prohibit",14,66.7
"38","Behold the Multiverse",9,66.7
"39","Maestros Theater",8,66.7
"40","Volatile Fjord",8,66.7
"41","Ancient Den",3,66.7
"42","Terminate",3,66.7
"43","Lunarch Veteran",2,66.7
"44","Battle Screech",2,66.7
"45","Black Dragon Gate",2,66.7
"46","Forked Bolt",1,66.7
"47","Rally the Peasants",1,66.7
"48","Curse of the Pierced Heart",1,66.7
"49","Ghitu Lavarunner",1,66.7
"50","Thermo-Alchemist",1,66.7
